,구,URL_ID,카페명,평점,리뷰개수,주소,행정동,영업시간,전화번호,홈페이지주소,태그,메뉴,대표사진주소,Unnamed: 12
68,구로구,13049462,스타벅스 구로하이엔드점,4,1건,서울 구로구 디지털로26길 5 에이스 하이엔드 타워,구로구 구로3동,"영업시간&월~금 07:30 ~ 18:00&휴무일& 03/26(토), 03/27(일)",1522-3232,www.starbucks.co.kr,#커피전문점 #카카오페이,"메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2333DA33564F9EED17,
69,구로구,27392929,빽다방 구로로제리움점,3,6건,서울 구로구 가마산로26길 5 1층 104호,구로구 구로4동,영업시간&월~금 08:00 ~ 22:30&토 09:00 ~ 23:00&일 09:00 ~ 22:00&휴무일&설당일&추석당일,02-856-0375,www.paikdabang.com,#커피전문점 #카카오페이,,,
70,구로구,892790496,카페호즈,4.3,7건,서울 구로구 개봉로3길 14 1층,구로구 개봉3동,영업시간&월~토 12:00 ~ 21:00&(사회적 거리두기 2.5단계로 인해 조기마감될 수 있습니다. 자세한 이용시간 문의는 전화주세요 :))&일 12:00 ~ 18:00,02-2616-2343,instagram.com/r.ouje,#카페 #감성카페 #빈티지분위기 #제로페이,"메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 라떼 가격: 4,000&메뉴 이름: 플랫화이트 가격: 4,000&메뉴 이름: 카푸치노 가격: 4,000&메뉴 이름: 돌체라떼 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F8FB1C2471F8D4547830AF204864669C9,
71,구로구,24581484,이디야커피 개봉현대점,4.7,7건,서울 구로구 개봉로 69 2층,구로구 개봉2동,영업시간&매일 08:00 ~ 23:00&공휴일&08:00 ~ 23:00,02-2060-2731,www.ediya.com,#커피전문점 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC3C68707303347A0AB359FC88EF51699,
72,구로구,126293810,메가커피 구로깔깔거리점,4.7,6건,서울 구로구 시흥대로 557 1층,구로구 구로3동,,,www.megacoffee.me,#커피전문점 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0807DBAF627644B5B809424D4DBCFB28,
73,구로구,600635755,윤커피,4.3,10건,서울 구로구 경인로15길 19 1층 102호,구로구 오류1동,"영업시간&월,수,목,금,토 12:00 ~ 22:00&일 12:00 ~ 20:00&공휴일&12:00 ~ 22:00&휴무일&화요일",070-7793-0477,www.instagram.com/yoon_coffee_,#카페 #데이트코스 #디저트카페 #카카오페이 #제로페이,"메뉴 이름: 아메리카노(tall) 가격: 3,500&메뉴 이름: 카페라떼(tall) 가격: 4,000&메뉴 이름: 얼그레이 가격: 4,000&메뉴 이름: 허니자몽블랙티 가격: 4,600&메뉴 이름: 고구마라떼(tall) 가격: 4,200",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FF8F89E6173A2407E8972EE11FE5CA64C,
74,구로구,1727010609,할리스 오류동역점,4,10건,서울 구로구 경인로 224 1층,구로구 오류1동,영업시간&매일 07:30 ~ 22:00,02-6405-3800,www.hollys.co.kr,#커피전문점 #제로페이,"메뉴 이름: 티아라 딸기 생크림 케이크 가격: 32,000&메뉴 이름: 해피 홀리데이 세트 가격: 18,600&메뉴 이름: 베리 치얼업 세트 가격: 18,300&메뉴 이름: 해피 크로플 세트 가격: 20,600&메뉴 이름: 뚱카롱 세트 가격: 8,700&메뉴 이름: 딸기치즈스윗박스 가격: 6,900&메뉴 이름: 해피 도넛 딸기 할리치노 - R/ICE 가격: 6,300&메뉴 이름: 더 진한 딸기 스무디 - R/ICE 가격: 6,800&메뉴 이름: 할리스 리프레시 세트 가격: 20,300&메뉴 이름: 할리스 브런치 세트 가격: 19,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F1B79B990D2254FA8968387C97C133D3F,
75,구로구,963590299,잉크커피,3,1건,서울 구로구 디지털로30길 28 마리오타워 1층 109호,구로구 구로3동,"영업시간&월~금 08:00 ~ 21:00&토,일 10:00 ~ 21:00",,,#커피전문점 #베이커리카페 #제로페이,"메뉴 이름: 에스프레소 가격: 4,300&메뉴 이름: 아메리카노 가격: 4,300&메뉴 이름: 플랫 화이트 가격: 4,800&메뉴 이름: 카페 라떼 가격: 4,800&메뉴 이름: 연유 라떼 가격: 5,500",,
76,구로구,1021626804,메가커피 신도림태영타운점,5,2건,서울 구로구 새말로 89 태영빌딩 1층,구로구 구로5동,"영업시간&월~금 08:00 ~ 02:00&토,일 09:00 ~ 22:00&공휴일&09:00 ~ 22:00",02-866-8525,www.megacoffee.me,#커피전문점 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2494B383B4A94DA0BA8A7D012F7ACADF,
77,구로구,16737833,드립하우스,4.8,6건,서울 구로구 개봉로3길 36,구로구 개봉3동,영업시간&월~금 09:00 ~ 23:00&토 10:00 ~ 23:00&일 11:00 ~ 22:00,070-7553-9902,,#카페 #로스팅전문 #분위기좋은 #핸드드립전문점 #제로페이,"메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 카페라떼 가격: 4,000&메뉴 이름: 딸기 스무디 가격: 4,500&메뉴 이름: 오미자 에이드 가격: 6,000&메뉴 이름: 고구마 라떼 가격: 4,500",,
78,구로구,298769758,폴바셋 구로G타워점,5,1건,서울 구로구 디지털로26길 38,구로구 구로3동,"영업시간&월~금 07:30 ~ 21:00&토,일 10:00 ~ 17:00",02-6077-3938,,#커피전문점 #카카오페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F4CD3C5AD038E41CF8028F54A4B1E7D89,
79,구로구,510235287,이디야커피 고척스카이돔점,3,2건,서울 구로구 경인로 397,구로구 고척1동,영업시간&매일 08:00 ~ 22:50&공휴일&08:00 ~ 22:50,02-2060-0223,www.ediya.com,#커피전문점 #카카오페이 #제로페이,,,
80,구로구,441155499,설빙 오류동역점,2,8건,서울 구로구 경인로20길 10 2층,구로구 오류1동,영업시간&매일 11:00 ~ 22:00,02-3666-0397,sulbing.com,#디저트카페 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F7BB4483A79954916AE672F2617090722,
81,구로구,1261792803,얌얌플레이트,4.2,6건,서울 구로구 개봉로12길 9-40,구로구 개봉3동,영업시간&매일 09:00 ~ 20:00,010-8288-8209,,#카페 #감성카페 #디저트카페 #분위기좋은 #수제케이크 #아기의자 #점심식사 #제로페이,"메뉴 이름: 크림라떼 가격: 5,000&메뉴 이름: 아메리카노 가격: 3,000&메뉴 이름: 카페라떼 가격: 3,500&메뉴 이름: 자몽 에이드 가격: 5,000&메뉴 이름: 히비스커스레몬 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9D64346066614C1A9F73E01DE9B751E5,
82,구로구,252673972,일리노이,4.7,11건,서울 구로구 서해안로 2203 104동 상가1층,구로구 오류2동,영업시간&매일 10:30 ~ 22:00,0507-1423-1201,instagram.com/12noi_coffee,#카페 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F5B4972E63CAF410E8BADCA82C866EA70,
83,구로구,1367754544,메가커피 오류남부점,4.5,4건,서울 구로구 오류로8길 20,구로구 오류2동,,02-2688-4792,www.megacoffee.me,#커피전문점 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F74EC989360B64A1AA53B06CB0710F374,
84,구로구,637719732,카페민트,5,1건,서울 구로구 경인로 572 스타팰리스 1층 107호,구로구 구로5동,"영업시간&월~금 07:30 ~ 22:30&토,일 12:00 ~ 21:00&공휴일&12:00 ~ 21:00",070-8811-5079,www.instagram.com/cafe_mint_,#카페 #카카오페이 #제로페이,"메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 카페라떼 가격: 4,000&메뉴 이름: 녹차라떼 가격: 4,500&메뉴 이름: 밀크티 가격: 4,500&메뉴 이름: 자몽에이드 가격: 5,500",,
85,구로구,423640517,플레이온보드게임카페 구디점,5,1건,서울 구로구 디지털로32길 97-33 3층,구로구 구로3동,"영업시간&월~금 14:00 ~ 06:00&토,일 13:00 ~ 06:00&공휴일&13:00 ~ 06:00",02-857-5727,,#보드카페 #개별룸 #데이트코스 #보드게임카페 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1330276769,
86,구로구,1563792603,애드샷,5,1건,서울 구로구 경인로33마길 12 1층,구로구 개봉1동,"영업시간&월~금 09:00 ~ 21:00&토,일 10:00 ~ 21:00",070-7779-2008,naver.me/FQaWqqlP,#카페 #제로페이,"메뉴 이름: 애드샷 디퍼 아메리카노 가격: 3,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F1AFC11D2AFAA4288A66F2156F7AAAB9D,
87,구로구,2015943742,에이스커피 1호점,3.6,7건,서울 구로구 경인로31길 84 1층,구로구 개봉1동,영업시간&매일 09:00 ~ 23:00 (명절 영업시간 변동),,www.instagram.com/acecoffeecompany,#디저트카페 #제로페이,"메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 카페라떼 가격: 3,900&메뉴 이름: 꿀라떼 가격: 4,300&메뉴 이름: 아포가토 가격: 6,000&메뉴 이름: 흑당버블티 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F08C140CBA35E401EB1A8EE1D38ABE7C5,
88,구로구,1646927607,더브라이트하우스커피,5,2건,서울 구로구 부일로5길 6 초이락빌딩 지하 1층,구로구 수궁동,"영업시간&월~금 09:00 ~ 21:00&토,일 10:00 ~ 21:00",,www.instagram.com/the_brighthouse_coffee,#카페 ,,,
89,구로구,1136946960,두리안디저트카페,5,1건,서울 구로구 도림로 101 1층,구로구 구로4동,영업시간&매일 10:30 ~ 22:30,,,#카페 #디저트카페 #이색카페,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F2F0984B8FF2842049DBA47461424A8B3,
90,구로구,755786259,다과정,4.8,6건,서울 구로구 구로중앙로 212 영삼빌딩 1층 102호,구로구 구로2동,"영업시간&화~금 10:00 ~ 23:00&토,일 11:00 ~ 23:00&휴무일&월요일",02-6949-4449,,#디저트카페 #감성카페 #뉴트로카페 #데이트코스 #디저트카페 #레트로풍 #아담한 #카카오페이 #제로페이,"메뉴 이름: 다과빵(국화빵) 가격: 5,000&메뉴 이름: 흑임자크림커피 가격: 5,000&메뉴 이름: 옛날팥빙수(2~3人) 가격: 8,000&메뉴 이름: 식혜 가격: 4,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_903647878,
91,구로구,23727276,공차 구로디지털2호점,2.1,18건,서울 구로구 디지털로 288 대륭포스트1차 지하111호,구로구 구로3동,영업시간&월~금 10:00 ~ 21:30&토 12:00 ~ 21:00&휴무일&일요일,02-858-1778,www.gong-cha.co.kr,#카페 #제로페이,"메뉴 이름: 브라운슈가 치즈폼 스무디(L) 가격: 5,700&메뉴 이름: 브라운슈가 쥬얼리 밀크티(L) 가격: 5,300&메뉴 이름: 망고 스무디 가격: 5,300&메뉴 이름: 망고 요구르트(L) 가격: 5,000&메뉴 이름: 망고 주스(L) 가격: 4,600&메뉴 이름: 망고요구르트+화이트펄(L) 가격: 5,200&메뉴 이름: 블랙 밀크티(L) 가격: 4,000&메뉴 이름: 블랙밀크티+펄(L) 가격: 4,200&메뉴 이름: 블랙티(L) 가격: 3,500&메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 얼그레이 밀크티(L) 가격: 4,000&메뉴 이름: 얼그레이티(L) 가격: 3,500&메뉴 이름: 우롱 밀크티(L) 가격: 4,000&메뉴 이름: 우롱티(L) 가격: 3,500&메뉴 이름: 자스민 그린티(L) 가격: 3,500&메뉴 이름: 제주 그린티 스무디 가격: 5,300&메뉴 이름: 청포도 스무디 가격: 4,800&메뉴 이름: 초코 쿠앤크 스무디 가격: 4,500&메뉴 이름: 초콜렛 밀크티(L) 가격: 4,000&메뉴 이름: 카페라떼 가격: 4,000&메뉴 이름: 타로 밀크티(L) 가격: 4,000&메뉴 이름: 타로밀크티+펄(L) 가격: 4,200&메뉴 이름: 피스타치오 밀크티+펄(L) 가격: 4,900&메뉴 이름: 제주 그린 밀크티+펄(L) 가격: 4,900&메뉴 이름: 청포도 그린티+알로에(L) 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6F843CE94B7144F88CA34417D9FF4570,
92,구로구,51290204,이호점,3,4건,서울 구로구 고척로40길 3-1,구로구 고척2동,영업시간&매일 08:00 ~ 03:00,0507-1329-1001,www.instargram.com/e_hojeom,#카페 #제로페이,"메뉴 이름: 아메리카노 가격: 3,800&메뉴 이름: 카페라떼 가격: 4,500&메뉴 이름: 카푸치노 가격: 4,800&메뉴 이름: 카페모카 가격: 5,000&메뉴 이름: 카라멜마끼아또 가격: 5,000&메뉴 이름: 리얼 블루베리 에이드 가격: 5,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCEE8E7F2C3D6466899D3F0C01AB20343,
93,구로구,24788557,이디야커피 오류남부점,5,3건,서울 구로구 오류로8길 65,구로구 오류2동,영업시간&매일 08:00 ~ 23:00 (주말 및 공휴일에는 변경 될 수 있습니다.),02-2685-3642,www.ediya.com,#커피전문점 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F561B5BB093034D0083925FA4ED21D954,
94,구로구,874280646,메가커피 남구로점,3.7,6건,"서울 구로구 디지털로31길 120 한신휴플러스아파트 제2상가동 229,230호",구로구 구로3동,,,www.megacoffee.me,#커피전문점 #제로페이,,,
95,구로구,1890010973,투썸플레이스 구로대륭7차점,5,5건,서울 구로구 디지털로33길 48,구로구 구로3동,"영업시간&월~금 07:30 ~ 21:30&토,일 10:00 ~ 21:00",02-853-3336,www.twosome.co.kr,#커피전문점 #카카오페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1E654E7B2DB9469EA699C0985EFD689A,
96,구로구,20558186,옐로우트리커피 구로디지털단지점,4,1건,서울 구로구 시흥대로 543,구로구 구로3동,,02-858-5234,,#커피전문점 ,,,
97,구로구,12508590,할리스 구로디지털단지점,4.3,4건,"서울 구로구 디지털로31길 12 105,106호",구로구 구로3동,영업시간&월~금 07:00 ~ 22:10&토 08:00 ~ 22:30&일 09:00 ~ 21:00,02-2621-2888,www.hollys.co.kr,#커피전문점 #카카오페이 #제로페이,"메뉴 이름: 티아라 딸기 생크림 케이크 가격: 32,000&메뉴 이름: 해피 홀리데이 세트 가격: 18,600&메뉴 이름: 베리 치얼업 세트 가격: 18,300&메뉴 이름: 해피 크로플 세트 가격: 20,600&메뉴 이름: 뚱카롱 세트 가격: 8,700&메뉴 이름: 딸기치즈스윗박스 가격: 6,900&메뉴 이름: 해피 도넛 딸기 할리치노 - R/ICE 가격: 6,300&메뉴 이름: 더 진한 딸기 스무디 - R/ICE 가격: 6,800&메뉴 이름: 할리스 리프레시 세트 가격: 20,300&메뉴 이름: 할리스 브런치 세트 가격: 19,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBABBFDB721FF491D9CE1ABB9D6EC21AD,
98,구로구,1136928694,나랑커피,5,2건,서울 구로구 고척로 212,구로구 고척2동,"영업시간&월~금 08:00 ~ 23:00&토,일 09:00 ~ 23:00",,,#카페 #제로페이,,,
99,구로구,27465711,이디야커피 오류북부역점,3.1,11건,서울 구로구 경인로20길 6,구로구 오류1동,"영업시간&월~금 08:00 ~ 23:30&토,일 09:00 ~ 23:00&공휴일&09:00 ~ 23:00",,www.ediya.com,#커피전문점 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F30C854F9FE43495AB1A99C7EF7CB5545,
100,구로구,1909296784,메가커피 개봉북부역점,2,2건,서울 구로구 경인로40길 25 청실아파트상가 1층,구로구 개봉1동,영업시간&매일 08:00 ~ 23:00&매일 라스트오더 ~ 22:00,,www.megacoffee.me,#커피전문점 ,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC67C3BB44A8448E3908EFEF6378E140A,
101,구로구,25712163,엔제리너스 신도림테크노마트점,2.8,6건,서울 구로구 새말로 97 지하1층,구로구 구로5동,영업시간&매일 09:00 ~ 23:00,02-2111-1009,www.angelinus.co.kr,#커피전문점 #롯데잇츠이벤트 #카카오페이,"메뉴 이름: FRESH SANDWICH SET 가격: 14,100&메뉴 이름: 큐브달콤 브레드SET 가격: 13,900&메뉴 이름: 오리지널 불고기 가격: 7,000&메뉴 이름: 꽃살크래미 가격: 5,500&메뉴 이름: 싱글오리진 아메리카노 가격: 5,200&메뉴 이름: 자바초콜렛칩스노우 가격: 6,900&메뉴 이름: 쿠키&크림스노우 가격: 6,900",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F647AA9C935D542A897A2DECABB91E749,
102,구로구,568649575,카페동네 항동점,5,3건,서울 구로구 연동로11길 19 1층,구로구 항동,영업시간&매일 10:00 ~ 21:00,070-7677-6624,instagram.com/cafedongnae.hd,#카페 #제로페이,"메뉴 이름: 에스프레소 가격: 3,800&메뉴 이름: 아메리카노 가격: 3,800&메뉴 이름: 카페라떼 가격: 4,200&메뉴 이름: 연유라떼 가격: 4,800&메뉴 이름: 콜드브루라떼 가격: 4,800",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FF3191CF77F68407E8C6EC81E22318A6F,
103,구로구,19346195,까페봉주르마담,5,10건,서울 구로구 오리로 1316 용마빌딩 1층,구로구 수궁동,영업시간&월~토 09:30 ~ 17:00&휴무일&일요일,010-5152-9991,www.instagram.com/bonjour_tarte,#카페 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F86C3B401751E4948911E6888E44D2B8E,
104,구로구,604611999,메가커피 개봉점,0,0건,서울 구로구 개봉로 70,구로구 개봉2동,,02-2682-4158,www.megacoffee.me,#커피전문점 #카카오페이 #제로페이,,,
105,구로구,487791403,만랩커피 구로코오롱타워점,5,1건,서울 구로구 디지털로30길 31 코오롱디지털타워빌란트 2차 1층 102호,구로구 구로3동,"영업시간&월~금 07:00 ~ 20:00&토,일 09:00 ~ 20:00",02-2081-1122,www.10000lab.com,#커피전문점 #카카오페이 #제로페이,"메뉴 이름: 플랫화이트 가격: 3,500&메뉴 이름: 얼그레이 멜랑주 가격: 4,100&메뉴 이름: 카페라떼 가격: 3,800&메뉴 이름: 발로나 리얼 쇼콜라 가격: 4,800&메뉴 이름: 과테말라 SHB 스페셜 블렌드 가격: 2,800",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F55D365237477441387176C1C5C2192A4,
106,구로구,1082070696,카페아르테,4.6,8건,서울 구로구 새말로16길 17,구로구 구로5동,,,,#커피전문점 #제로페이,"메뉴 이름: 아메리카노 가격: 3,000&메뉴 이름: 카페라떼 가격: 4,000&메뉴 이름: 아이스티 가격: 3,500&메뉴 이름: 레몬에이드 가격: 5,000&메뉴 이름: 딸기바나나주스 가격: 5,800",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F39221EE7AFFF43C592599CA013CF5CE2,
107,구로구,800920148,빽다방 구로디지털역점,2.4,8건,서울 구로구 디지털로32길 79 1층,구로구 구로3동,영업시간&월~토 08:00 ~ 22:00&일 09:00 ~ 22:00&휴무일&연중무휴,02-861-2929,www.paikdabang.com,#커피전문점 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F64516DC1604C495C8F1345EAFDCEA96D,
108,구로구,129195916,문화철도959,5,4건,서울 구로구 경인로 688 신도림역 2층,구로구 신도림동,영업시간&월요일,02-830-0744,,#키즈카페 ,,,
109,구로구,176304311,템트커피,4.6,7건,서울 구로구 개봉로10길 12-9 1층,구로구 개봉3동,영업시간&월~금 10:00 ~ 20:00&토 12:00 ~ 19:00&공휴일&12:00 ~ 19:00&휴무일&일요일&이용시 주의 사항&마지막주 토요일 휴무,010-4275-5724,www.instagram.com/Tempt_coffee,#커피전문점 #제로페이,"메뉴 이름: 아메리카노 가격: 3,000&메뉴 이름: 카페라떼 가격: 3,800&메뉴 이름: 아인슈페너 가격: 4,800&메뉴 이름: 허니자몽블랙티 가격: 5,800&메뉴 이름: 시그니처초코 가격: 5,300",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F8730BF0FC4684175A61BC65A0887CC35,
110,구로구,27539288,레시피타운,2.3,11건,서울 구로구 남부순환로97길 12 지하 1층,구로구 개봉2동,"영업시간&월,수,목,금,토,일 11:00 ~ 22:00&월,수,목,금,토,일 라스트오더 ~ 21:30&휴무일&화요일",02-2688-5255,,#디저트카페 #데이트코스 #소개팅 #앤틱한,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC7E3518A059C4E50BF3973FD9208CB80,
111,구로구,17023571,폴바셋 현대디큐브시티점,3.3,4건,서울 구로구 경인로 662 5층,구로구 신도림동,영업시간&매일 11:00 ~ 22:00,02-2210-9543,www.baristapaulbassett.co.kr,#커피전문점 ,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2BDE8063DD6949CBB8A22663D97D6A4C,
112,구로구,811787876,마리웨일237 신도림점,5,1건,서울 구로구 경인로 661,구로구 신도림동,영업시간&매일 10:30 ~ 22:25,02-2633-1603,www.mariwhale.com,#디저트카페 #디저트카페 #제로페이,"메뉴 이름: 머랭쿠키 (소) 가격: 6,000&메뉴 이름: 딸기 모찌롤 가격: 6,000&메뉴 이름: 화이트 모찌롤 가격: 6,000&메뉴 이름: 초코 크림 카스테라 가격: 4,000&메뉴 이름: 딸기 크림 카스테라 가격: 4,000",,
113,구로구,1207993040,카페트렌디,4.8,5건,서울 구로구 천왕로 106,구로구 오류2동,영업시간&월~금 07:00 ~ 23:00&토 08:00 ~ 23:00&일 12:00 ~ 23:00,02-3666-0231,,#카페 #제로페이,"메뉴 이름: 아메리카노 가격: 2,000&메뉴 이름: 카페라떼 가격: 3,500&메뉴 이름: 카푸치노 가격: 3,500&메뉴 이름: 샤케라또 가격: 3,000&메뉴 이름: 카라멜마끼아또 가격: 3,800&메뉴 이름: 바닐라라떼 가격: 3,800",,
114,구로구,705281860,카페인중독 개봉점,5,2건,서울 구로구 경인로 320,구로구 개봉1동,영업시간&매일 11:00 ~ 24:00,02-2612-2851,,#커피전문점 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F807197B97E6A4CFEB7F10CDB5111090C,
115,구로구,53179316,할리스 구로거리공원점,3.6,5건,서울 구로구 구로중앙로28길 52,구로구 구로5동,"영업시간&월~금 09:00 ~ 21:00&토,일 10:00 ~ 21:00",02-838-7008,www.hollys.co.kr,#커피전문점 #카카오페이 #제로페이,"메뉴 이름: 티아라 딸기 생크림 케이크 가격: 32,000&메뉴 이름: 해피 홀리데이 세트 가격: 18,600&메뉴 이름: 베리 치얼업 세트 가격: 18,300&메뉴 이름: 해피 크로플 세트 가격: 20,600&메뉴 이름: 뚱카롱 세트 가격: 8,700&메뉴 이름: 딸기치즈스윗박스 가격: 6,900&메뉴 이름: 해피 도넛 딸기 할리치노 - R/ICE 가격: 6,300&메뉴 이름: 더 진한 딸기 스무디 - R/ICE 가격: 6,800&메뉴 이름: 할리스 리프레시 세트 가격: 20,300&메뉴 이름: 할리스 브런치 세트 가격: 19,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4CB843C453814C15A37BAC060E539D5F,
116,구로구,161940928,윤밀,5,3건,서울 구로구 경인로19길 42 1층,구로구 오류1동,"영업시간&화~금 09:00 ~ 20:00&토,일 09:00 ~ 18:00&휴무일&월요일",02-2688-1255,,#카페 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD4429D2E9A1745FFB04E304473A650F8,
117,구로구,196529489,메가커피 구로구청점,1,1건,서울 구로구 가마산로 268 104호,구로구 구로4동,,02-868-3990,www.megacoffee.me,#커피전문점 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE29828A7D0844CF7B854212F80763643,
118,구로구,1352182861,이디야커피 개봉역점,4.5,2건,서울 구로구 남부순환로97길 11,구로구 개봉2동,"영업시간&월~금 07:30 ~ 24:00&토,일 09:00 ~ 24:00&공휴일&09:00 ~ 24:00",02-2616-6876,ediya.com,#커피전문점 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4FE50B11920742D09EEE0E04768858D4,
