,구,URL_ID,카페명,평점,리뷰개수,주소,행정동,영업시간,전화번호,홈페이지주소,태그,메뉴,대표사진주소,Unnamed: 12
71,양천구,18946880,알리,3.0,4건,서울 양천구 중앙로32길 45,양천구 신정1동,,,,#카페 #카카오페이 #제로페이,"메뉴 이름: 카페라떼 가격: 4,700&메뉴 이름: 아메리카노 가격: 4,500&메뉴 이름: 트로피칼 크림슨 가격: 5,500&메뉴 이름: 바나나 쥬스 가격: 5,500&메뉴 이름: 청포도 에이드 가격: 5,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8633D60F669B4E6E83DBAF82DB347CC0,
72,양천구,23727287,공차 목동역점,2.7,10건,서울 양천구 목동로 173,양천구 신정4동,영업시간&매일 10:00 ~ 23:40,02-2608-8308,www.gong-cha.co.kr,#카페 #카카오페이,"메뉴 이름: 블랙밀크티+펄 Large 가격: 4,200&메뉴 이름: 타로밀크티+펄 Large 가격: 4,200&메뉴 이름: 피스타치오밀크티+펄 Large 가격: 4,900&메뉴 이름: 제주그린티+펄 Large 가격: 4,900&메뉴 이름: 청포도 그린티+알로에 Large 가격: 4,500&메뉴 이름: 망고 요구르트+화이트펄 가격: 5,200&메뉴 이름: 하동 호지 밀크티+펄 가격: 4,900&메뉴 이름: 리얼 초콜렛 밀크티+펄 가격: 5,100&메뉴 이름: 초콜렛 바나나 밀크티 가격: 4,900&메뉴 이름: 초코 멜로 스무디 가격: 5,300&메뉴 이름: 허니 자몽 블랙티 가격: 4,500&메뉴 이름: 허니 자몽 요구르트+화이트펄 가격: 5,200&메뉴 이름: 초당옥수수 밀크티+펄 가격: 4,900&메뉴 이름: 초당옥수수 팝핑 스무디 가격: 5,500&메뉴 이름: 딸기 쥬얼리 밀크티 가격: 5,100&메뉴 이름: 딸기 쥬얼리 요구르트 크러쉬 가격: 5,300&메뉴 이름: 브라운슈가 쥬얼리 밀크티 가격: 5,300&메뉴 이름: 브라운슈가 쥬얼리 치즈폼 스무디 가격: 5,700&메뉴 이름: 딸기 쿠키 스무디 가격: 5,300&메뉴 이름: 초코 쿠앤크 스무디 가격: 4,500",,
73,양천구,1443377106,C27 현대백화점목동점,2.3,7건,서울 양천구 목동동로 257 1층,양천구 목1동,영업시간&매일 09:00 ~ 24:00&매일 라스트오더 ~ 24:00,02-2163-3585,www.c27.co.kr,#카페 #데이트코스,"메뉴 이름: 아메리카노 가격: 4,200&메뉴 이름: 카페라떼 가격: 5,300&메뉴 이름: 로얄 얼그레이 가격: 6,500&메뉴 이름: 치즈라떼 가격: 5,500&메뉴 이름: 치즈프라페 (ICE) 가격: 6,600",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1E5FF67D99774BDB857D32E5ABCD3744,
74,양천구,1863340025,커피하오,4.7,10건,서울 양천구 목동중앙로 103-1,양천구 목2동,영업시간&매일 10:00 ~ 22:00,02-2061-7472,,#커피전문점 #감성카페 #분위기좋은 #브런치카페 #제로페이,"메뉴 이름: 아메리카노 가격: 3,000&메뉴 이름: 카페라떼 가격: 3,500&메뉴 이름: 녹차라떼 가격: 4,500&메뉴 이름: 흑당라떼 가격: 4,500&메뉴 이름: 얼그레이 가격: 4,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F394CA9242B04431A9500088BCCF6C639,
75,양천구,27164282,할리스 신정네거리역점,2.3,12건,서울 양천구 중앙로 252 신정화산빌딩 2층,양천구 신정1동,영업시간&매일 08:00 ~ 22:00,02-2645-9957,www.hollys.co.kr,#커피전문점 #카카오페이 #제로페이,"메뉴 이름: 티아라 딸기 생크림 케이크 가격: 32,000&메뉴 이름: 해피 홀리데이 세트 가격: 18,600&메뉴 이름: 베리 치얼업 세트 가격: 18,300&메뉴 이름: 해피 크로플 세트 가격: 20,600&메뉴 이름: 뚱카롱 세트 가격: 8,700&메뉴 이름: 딸기치즈스윗박스 가격: 6,900&메뉴 이름: 해피 도넛 딸기 할리치노 - R/ICE 가격: 6,300&메뉴 이름: 더 진한 딸기 스무디 - R/ICE 가격: 6,800&메뉴 이름: 할리스 리프레시 세트 가격: 20,300&메뉴 이름: 할리스 브런치 세트 가격: 19,500",,
76,양천구,18183716,노유민코페 오목교본점,1.0,1건,서울 양천구 목동동로12길 45 삼익아파트 상가 제 3-1호,양천구 목1동,,02-2646-3969,blog.naver.com/PostThumbnailList.nhn?blogId=no_sajang&categoryNo=20,#커피전문점 #제로페이,"메뉴 이름: 아메리카노(HOT) 가격: 3,000&메뉴 이름: 카페라떼(HOT) 가격: 3,500&메뉴 이름: 노유민코페(HOT) 가격: 3,000&메뉴 이름: 화이트초코(HOT) 가격: 4,500&메뉴 이름: 홍차라떼(HOT) 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F227A8443541F4EA22F,
77,양천구,1339903284,79파운야드 목동41타워점,3.7,7건,서울 양천구 목동동로 293 현대41타워 1-44~46호,양천구 목1동,"영업시간&월~금 09:00 ~ 22:00&(크로플  10시 이후)&토,일 10:00 ~ 22:00&(크로플  11시 이후)",02-2644-0502,79founyard.com,#디저트카페 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F117F2744519C4E8EA725AE2EE2D8A6E9,
78,양천구,372600064,카브,2.3,8건,서울 양천구 오목로 330 1층,양천구 목1동,영업시간&매일 10:00 ~ 22:00,02-2651-5623,www.instagram.com/carve_seoul,#카페 #감성카페 #브런치카페 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F577C01A0206F4A44B100DB89A56EBC52,
79,양천구,17474718,카페베네 신정네거리역점,3.7,6건,서울 양천구 중앙로 259-1 1층,양천구 신정3동,영업시간&매일 08:00 ~ 02:00,02-2693-6233,www.caffebene.co.kr,#커피전문점 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCB30F7F874F045498610644628E99F3F,
80,양천구,20550950,수커피숍,0.0,0건,서울 양천구 신월로 333,양천구 신정4동,,02-2604-9003,,#카페 ,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F234F3238A1F440538F0674A32844CD19,
81,양천구,1666344705,놀숲 신정네거리역점,4.1,15건,서울 양천구 중앙로 265 2층,양천구 신정3동,영업시간&매일 10:00 ~ 02:00,02-2607-9990,www.nolsoop.co.kr,#만화카페 #데이트코스 #만화카페 #보드게임 #북카페 #실내데이트 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3CE7284C883D476389D6B2E20B724C85,
82,양천구,181661607,공차 신정네거리역점,4.8,10건,서울 양천구 중앙로 264 1층,양천구 신정1동,영업시간&매일 10:00 ~ 23:00&매일 라스트오더 ~ 22:30,02-2653-5538,www.gong-cha.co.kr,#카페 #제로페이,"메뉴 이름: 브라운슈가 치즈폼 스무디(L) 가격: 5,700&메뉴 이름: 브라운슈가 쥬얼리 밀크티(L) 가격: 5,300&메뉴 이름: 망고 스무디 가격: 5,300&메뉴 이름: 망고 요구르트(L) 가격: 5,000&메뉴 이름: 망고 주스(L) 가격: 4,600&메뉴 이름: 망고요구르트+화이트펄(L) 가격: 5,200&메뉴 이름: 블랙 밀크티(L) 가격: 4,000&메뉴 이름: 블랙밀크티+펄(L) 가격: 4,200&메뉴 이름: 블랙티(L) 가격: 3,500&메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 얼그레이 밀크티(L) 가격: 4,000&메뉴 이름: 얼그레이티(L) 가격: 3,500&메뉴 이름: 우롱 밀크티(L) 가격: 4,000&메뉴 이름: 우롱티(L) 가격: 3,500&메뉴 이름: 자스민 그린티(L) 가격: 3,500&메뉴 이름: 제주 그린티 스무디 가격: 5,300&메뉴 이름: 청포도 스무디 가격: 4,800&메뉴 이름: 초코 쿠앤크 스무디 가격: 4,500&메뉴 이름: 초콜렛 밀크티(L) 가격: 4,000&메뉴 이름: 카페라떼 가격: 4,000&메뉴 이름: 타로 밀크티(L) 가격: 4,000&메뉴 이름: 타로밀크티+펄(L) 가격: 4,200&메뉴 이름: 피스타치오 밀크티+펄(L) 가격: 4,900&메뉴 이름: 제주 그린 밀크티+펄(L) 가격: 4,900&메뉴 이름: 청포도 그린티+알로에(L) 가격: 4,500",,
83,양천구,797608750,마실거리,5.0,6건,서울 양천구 곰달래로 26,양천구 신월1동,영업시간&매일 11:00 ~ 23:00,,,#카페 #빈티지분위기 #애견동반카페 #제로페이,"메뉴 이름: 아메리카노 가격: 4,000&메뉴 이름: 카페라떼 가격: 4,500&메뉴 이름: 아포카토 가격: 5,000&메뉴 이름: 복숭아 아이스티 가격: 3,500&메뉴 이름: 수제 밀크티 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5B87D178A30D437BA6A6CF7E354C7F9D,
84,양천구,1430800006,홀리빈 카페,4.8,4건,서울 양천구 신정이펜2로 56,양천구 신정3동,영업시간&매일 10:00 ~ 20:50,070-7733-2839,,#카페 ,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FEB2DAB9795D54C9AADAAA37054DE4249,
85,양천구,1860821058,하이오커피 오목교역점,4.5,4건,서울 양천구 오목로54길 1 연지프로빌 102호,양천구 목1동,,02-2088-2027,,#커피전문점 #낭만적인 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1639160560,
86,양천구,1178001881,지극정성마카롱,4.4,7건,서울 양천구 오목로 345 슬로우스퀘어 지하1층 111호,양천구 목1동,"영업시간&화~금 11:30 ~ 21:00&토 11:30 ~ 20:00&휴무일&월,일요일",010-3322-0953,www.instagram.com/daldalhan_factory,#디저트카페 #카카오페이 #제로페이,"메뉴 이름: 아메리카노 가격: 2,000&메뉴 이름: 카페라떼 가격: 2,500&메뉴 이름: 핫초코 가격: 3,000&메뉴 이름: 청포도 모히또 가격: 3,500&메뉴 이름: 블루 레모네이드 가격: 3,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9C61F4AE7D6D42D7847586888C47BA6B,
87,양천구,1954920486,메가커피 목동시장점,3.7,3건,서울 양천구 목동중앙남로11길 8,양천구 목3동,,,www.megacoffee.me,#커피전문점 #카카오페이 #제로페이,,,
88,양천구,127213926,카페조율소,4.7,10건,서울 양천구 목동로19길 7 1층,양천구 신정4동,영업시간&월~금 10:00 ~ 20:30&토 10:00 ~ 16:30&휴무일&일요일,,www.instagram.com/joyulso,#카페 #로스팅전문 #제로페이,"메뉴 이름: 아메리카노 가격: 3,800&메뉴 이름: 라떼 가격: 4,300&메뉴 이름: 말차라떼 가격: 5,500&메뉴 이름: 레몬에이드 가격: 5,500&메뉴 이름: 허브티 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE8B1331F891B449A91B55F6B8C4DEDC1,
89,양천구,222867069,힐하우스,5.0,5건,서울 양천구 목동중앙북로8길 88,양천구 목3동,,,,#카페 #카카오페이 #제로페이,"메뉴 이름: 모카스타우트 가격: 7,000&메뉴 이름: 스텔라아르두아 가격: 6,000&메뉴 이름: 나초 가격: 5,000&메뉴 이름: 핫도그 가격: 4,000&메뉴 이름: 소시지 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F7406A118766C43798E7ABEE405EC93CC,
90,양천구,1224825370,마스터그레이드커피,2.8,4건,서울 양천구 목동로25길 2,양천구 신정4동,영업시간&매일 08:00 ~ 01:00,,,#커피전문점 #이색카페 #제로페이,"메뉴 이름: 아메리카노 가격: 2,500&메뉴 이름: 카페라떼 가격: 3,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F9648518BE9A7479FB7F2C517229A054B,
91,양천구,20003921,공차 오목교역점,5.0,8건,"서울 양천구 오목로 329 1,2층",양천구 목1동,영업시간&매일 10:00 ~ 23:30,02-2645-9600,www.gong-cha.co.kr,#카페 #카카오페이 #제로페이,"메뉴 이름: 브라운슈가 치즈폼 스무디(L) 가격: 5,700&메뉴 이름: 브라운슈가 쥬얼리 밀크티(L) 가격: 5,300&메뉴 이름: 망고 스무디 가격: 5,300&메뉴 이름: 망고 요구르트(L) 가격: 5,000&메뉴 이름: 망고 주스(L) 가격: 4,600&메뉴 이름: 망고요구르트+화이트펄(L) 가격: 5,200&메뉴 이름: 블랙 밀크티(L) 가격: 4,000&메뉴 이름: 블랙밀크티+펄(L) 가격: 4,200&메뉴 이름: 블랙티(L) 가격: 3,500&메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 얼그레이 밀크티(L) 가격: 4,000&메뉴 이름: 얼그레이티(L) 가격: 3,500&메뉴 이름: 우롱 밀크티(L) 가격: 4,000&메뉴 이름: 우롱티(L) 가격: 3,500&메뉴 이름: 자스민 그린티(L) 가격: 3,500&메뉴 이름: 제주 그린티 스무디 가격: 5,300&메뉴 이름: 청포도 스무디 가격: 4,800&메뉴 이름: 초코 쿠앤크 스무디 가격: 4,500&메뉴 이름: 초콜렛 밀크티(L) 가격: 4,000&메뉴 이름: 카페라떼 가격: 4,000&메뉴 이름: 타로 밀크티(L) 가격: 4,000&메뉴 이름: 타로밀크티+펄(L) 가격: 4,200&메뉴 이름: 피스타치오 밀크티+펄(L) 가격: 4,900&메뉴 이름: 제주 그린 밀크티+펄(L) 가격: 4,900&메뉴 이름: 청포도 그린티+알로에(L) 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FFC93F2B6CA5B4C3CBDDD51A33386E7D9,
92,양천구,2019491542,비엔나커피하우스 목동역점,5.0,3건,서울 양천구 신정중앙로 93 1층 101호,양천구 신정4동,"영업시간&월,화,수,목,일 10:00 ~ 23:00&금,토 10:00 ~ 24:00",02-2065-1683,,#커피전문점 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F779E5E80F3A34D448B3F9D53BD28749A,
93,양천구,273705133,디닷커피,4.8,9건,서울 양천구 목동중앙북로8길 14-14 1층,양천구 목3동,영업시간&월~목 10:00 ~ 22:00&금 10:00 ~ 23:00&토 12:00 ~ 23:00&일 12:00 ~ 22:00,,smartstore.naver.com/layer_d,#카페 #로스팅전문,"메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 라떼 가격: 4,000&메뉴 이름: 흑임자슈페너 가격: 5,000&메뉴 이름: 아이스티 가격: 4,500&메뉴 이름: 디닷밀크티 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F949E557AC39A4F51968F262166FA1157,
94,양천구,16907941,큐브 목동본점,4.8,4건,서울 양천구 목동로25길 16,양천구 신정4동,,02-2694-0123,,#보드카페 #보드게임카페,"메뉴 이름: 원두커피 가격: 1,500&메뉴 이름: 에디오피아 모카 가격: 1,500&메뉴 이름: 블루 마운틴 가격: 1,500&메뉴 이름: 헤이즐넛 가격: 1,500&메뉴 이름: 다방커피 가격: 1,500&메뉴 이름: 카푸치노 바닐라 가격: 2,000&메뉴 이름: 카푸치노 모카라떼 가격: 2,000&메뉴 이름: 핫초코 가격: 2,500&메뉴 이름: 그린티라떼 가격: 2,500&메뉴 이름: 밀크티 가격: 2,500&메뉴 이름: 녹차 가격: 1,500&메뉴 이름: 홍차 가격: 1,500&메뉴 이름: 얼그레이 가격: 2,000&메뉴 이름: 실론티 가격: 2,000&메뉴 이름: 따뜻한 우유 가격: 2,000&메뉴 이름: 페퍼민트 가격: 2,000&메뉴 이름: 로즈마리 가격: 2,000&메뉴 이름: 이슬차 가격: 2,000&메뉴 이름: 케모마일 가격: 2,000&메뉴 이름: 자스민 가격: 2,000",,
95,양천구,1238783932,서울창업카페 양천신정점,5.0,3건,서울 양천구 신정로7길 75,양천구 신정3동,,,,#카페 #보드게임카페,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0D0F2319B26847708396E3EC63C251FF,
96,양천구,1613143708,목동마카롱,5.0,7건,서울 양천구 목동중앙남로3길 43 1층,양천구 목4동,"영업시간&월,화,목,금 10:00 ~ 18:00&휴무일&공휴일&수,토,일요일",02-2647-1116,www.instagram.com/mokdongmacaron,#디저트카페 #제로페이,"메뉴 이름: 마카롱 가격: 1,500&메뉴 이름: 에그타르트 가격: 1,500&메뉴 이름: 머랭쿠키 가격: 1,500&메뉴 이름: 꼬끄후레이크 가격: 1,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FAE750B2E63664DA9A441118810F50CBB,
97,양천구,107943583,파스쿠찌 목동하이페리온2점,4.0,6건,서울 양천구 오목로 300 205동 106호,양천구 목1동,영업시간&매일 08:00 ~ 23:00,02-2640-1666,www.caffe-pascucci.co.kr,#커피전문점 #카카오페이 #제로페이,"메뉴 이름: 아이스 아메리카노(R) 가격: 4,500&메뉴 이름: 아이스 카페라떼(R) 가격: 5,000&메뉴 이름: 아이스 바닐라라떼 마끼아또(R) 가격: 5,800&메뉴 이름: 아이스 카라멜라떼 마끼아또(R) 가격: 5,800&메뉴 이름: 허니브레드(생크림) 가격: 5,700&메뉴 이름: 아메리카노(R) 가격: 4,500&메뉴 이름: 카페라떼(R) 가격: 5,000&메뉴 이름: 카라멜라떼 마끼아또(R) 가격: 5,800&메뉴 이름: 바닐라라떼 마끼아또(R) 가격: 5,800&메뉴 이름: 영그레이 가격: 4,500&메뉴 이름: 퍼스트브레이크 가격: 4,500&메뉴 이름: 커즈마인 가격: 4,500&메뉴 이름: 오렌지보스 가격: 4,500&메뉴 이름: 민트크루 가격: 4,500&메뉴 이름: 그린티라떼(R) 가격: 5,000&메뉴 이름: 플레인요거트 그라니따(R) 가격: 6,500&메뉴 이름: 아이스 그린티라떼(R) 가격: 5,000&메뉴 이름: 아이스 초콜릿(R) 가격: 4,500&메뉴 이름: 아이스티(R) 가격: 4,500&메뉴 이름: 블루베리요거트 그라니따(R) 가격: 6,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F702EA6C1BF9F4EE185E6F14EAC2EFB83,
98,양천구,694906793,로컬커피스탠드,5.0,4건,서울 양천구 신목로 45-1 1층,양천구 신정2동,영업시간&매일 09:00 ~ 22:00,02-2647-6001,,#카페 #로스팅전문 #루프탑있는 #분위기좋은 #식물카페 #야외정원 #친목모임 #회식장소,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F4E0AB99565944A5C9216B28995B407F3,
99,양천구,1044736098,이디야커피 신월5동점,5.0,1건,서울 양천구 화곡로 50 2층,양천구 신월5동,"영업시간&월~금 08:30 ~ 23:30&토,일 09:30 ~ 23:30&공휴일&09:30 ~ 23:30",02-2605-8249,www.ediya.com,#커피전문점 #회식장소 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF49D88497B9945D691284B8229EEBF6E,
100,양천구,1791114414,메가커피 신정역점,2.0,4건,서울 양천구 오목로 146,양천구 신정4동,,,www.megacoffee.me,#커피전문점 #카카오페이 #제로페이,,,
101,양천구,500035965,메가커피 신정네거리역점,2.7,3건,서울 양천구 중앙로 265,양천구 신정3동,,,www.megacoffee.me,#커피전문점 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9083EFCA6B8444D9966CDB90F3687A6F,
102,양천구,27095186,빽다방 목동역점,3.0,5건,서울 양천구 오목로 231,양천구 신정4동,영업시간&매일 08:00 ~ 23:00&휴무일&추석당일&설당일,02-2606-1883,www.paikdabang.com,#커피전문점 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9E2482AB91C44C2FAD599B8F8146E699,
103,양천구,2021715900,그곳,3.0,2건,"서울 양천구 등촌로 46-1 1,2층",양천구 목4동,,02-2644-9273,,#디저트카페 #제로페이,,,
104,양천구,820784816,바그다드카페 목동점,5.0,4건,서울 양천구 목동동로 53 동문굿모닝탑 1층 상가 130호,양천구 신정7동,영업시간&매일 10:00 ~ 22:00,02-2643-0102,,#커피전문점 #제로페이,"메뉴 이름: 큐브라떼 가격: 5,500&메뉴 이름: 아포카토 가격: 5,000&메뉴 이름: 고구마 라떼 가격: 5,000&메뉴 이름: 오레오 라떼 가격: 5,000&메뉴 이름: 레몬에이드 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FC092723EF3F44F09B832835E9E13E508,
105,양천구,324816528,오늘은 지은다방,4.4,9건,서울 양천구 목동로9길 12,양천구 신정4동,,,instagram.com/jieundabang,#커피전문점 #디저트카페 #수제디저트 #제로페이,"메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 라떼 가격: 4,000&메뉴 이름: 헤이즐넛라떼 가격: 4,500&메뉴 이름: 쑥미숫가루라떼 가격: 4,500&메뉴 이름: 호두라떼 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_288688615,
106,양천구,1405852147,할리스 목동예술인회관점,2.4,5건,서울 양천구 목동서로 225 1층,양천구 목1동,영업시간&매일 08:00 ~ 22:00,02-2655-1300,www.hollys.co.kr,#커피전문점 ,"메뉴 이름: 티아라 딸기 생크림 케이크 가격: 32,000&메뉴 이름: 해피 홀리데이 세트 가격: 18,600&메뉴 이름: 베리 치얼업 세트 가격: 18,300&메뉴 이름: 해피 크로플 세트 가격: 20,600&메뉴 이름: 뚱카롱 세트 가격: 8,700&메뉴 이름: 딸기치즈스윗박스 가격: 6,900&메뉴 이름: 해피 도넛 딸기 할리치노 - R/ICE 가격: 6,300&메뉴 이름: 더 진한 딸기 스무디 - R/ICE 가격: 6,800&메뉴 이름: 할리스 리프레시 세트 가격: 20,300&메뉴 이름: 할리스 브런치 세트 가격: 19,500",,
107,양천구,1490585780,빽다방 신정네거리역점,4.3,3건,서울 양천구 중앙로 276 1층,양천구 신정1동,영업시간&매일 08:00 ~ 23:00&휴무일&연중무휴,02-2643-0101,paikdabang.com,#커피전문점 #카카오페이 #제로페이,,,
108,양천구,656418825,이디야커피 신정역점,3.5,4건,서울 양천구 오목로 155,양천구 신정4동,영업시간&매일 08:00 ~ 23:55&(주말 및 공휴일은 변경될 수 있음)&공휴일&08:00 ~ 23:55&(주말 및 공휴일은 변경될 수 있음),02-2602-1928,www.ediya.com,#커피전문점 #카카오페이 #제로페이,,,
109,양천구,877328296,제3화원,5.0,7건,서울 양천구 남부순환로 402,양천구 신월3동,영업시간&화~일 11:00 ~ 21:00&휴무일&월요일,,www.instagram.com/3emefleur,#디저트카페 #감성카페 #빈티지분위기,"메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 라떼 가격: 4,000&메뉴 이름: 과일차 가격: 4,000&메뉴 이름: 허브차 가격: 4,000&메뉴 이름: 제3회원 에이드 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBBEBC2280FEC46A49B9C6BCE9025E8A4,
110,양천구,1626800217,카페73,5.0,3건,서울 양천구 신월로 224-3,양천구 신월2동,영업시간&화~일 11:00 ~ 24:00&휴무일&월요일,070-4141-0618,www.instagram.com/cafe.73,#카페 #분위기좋은,"메뉴 이름: 에스프레소 가격: 3,000&메뉴 이름: 아메리카노 가격: 3,000&메뉴 이름: 카페라떼 가격: 4,000&메뉴 이름: 한라봉 에이드 가격: 4,500&메뉴 이름: 치즈케이크 가격: 3,500&메뉴 이름: 고르곤졸라피자 가격: 10,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F7AEC03B51D6E40CFB6C0E76D39037368,
111,양천구,524830559,메가커피 오목교역점,4.0,3건,서울 양천구 오목로 315,양천구 목1동,,,,#커피전문점 ,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC7128DFB45034D63A64548DE293BB367,
112,양천구,19401928,커피인동 등촌역점,2.5,4건,서울 양천구 목동중앙북로7가길 61 1층 101호,양천구 목3동,"영업시간&월~금 08:00 ~ 23:00&토,일 09:00 ~ 23:00",02-2061-0399,,#카페 #제로페이,"메뉴 이름: 아메리카노 가격: 3,700&메뉴 이름: 디카페인 아메리카노 가격: 4,500&메뉴 이름: 카페라떼 가격: 4,000&메뉴 이름: 아인슈페너 가격: 5,000&메뉴 이름: 큐브라떼 가격: 5,000",,
113,양천구,1166683099,비아찌오,0.0,0건,서울 양천구 신월로 332,양천구 신정1동,"영업시간&월~금 10:00 ~ 22:00&토,일 10:00 ~ 20:00&월~금 라스트오더1 ~ 21:30&토,일 라스트오더2 ~ 19:30",,,#카페 #제로페이,"메뉴 이름: 에스프레소 가격: 3,000&메뉴 이름: 아메리카노 가격: 3,000&메뉴 이름: 카페라떼 가격: 3,500&메뉴 이름: 레몬 에이드 가격: 4,500&메뉴 이름: 플레인 요거트 스무디 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F67B7CFD054AD4E53922BEEC495D25246,
114,양천구,27387209,아마스빈 목동오목교역점,2.8,5건,서울 양천구 오목로 300 현대하이페리온2차 205동 1층,양천구 목1동,,02-2643-5523,www.amasvin.com,#카페 #카카오페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F7DB2C63BE4E9446A8AB7A16CA19EDD16,
115,양천구,1612677112,새벽감성1집,5.0,1건,서울 양천구 월정로50길 16-8 101호,양천구 신월5동,"영업시간&간헐적 휴무, 행사 시 영업시간 단축&월,목,금 12:00 ~ 21:00&토,일 13:00 ~ 19:00&화 12:00 ~ 15:00&휴무일&수요일",070-4300-1209,blog.naver.com/dawnsense,#카페 #독립서점 #북카페 #분위기좋은 #제로페이,,,
