,구,URL_ID,카페명,평점,리뷰개수,주소,행정동,영업시간,전화번호,홈페이지주소,태그,메뉴,대표사진주소,Unnamed: 12
70,금천구,528881011,커피팩토리 쏘 미니점,5.0,3건,서울 금천구 시흥대로141길 67 1층,금천구 독산1동,,02-853-5502,www.factoryssoh.com,#카페 #로스팅전문 #아기자기한 #핸드드립전문점 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA2750EDD90D54134A0F00BCA649A88F8,
71,금천구,20537542,티티커피클럽 가산점,3.7,7건,서울 금천구 디지털로 204,금천구 가산동,,070-8152-1062,,#카페 #제로페이,"메뉴 이름: 아이스티 가격: 4,500&메뉴 이름: 에이드 가격: 5,500&메뉴 이름: 아메리카노(HOT) 가격: 3,800&메뉴 이름: 카페라떼(HOT) 가격: 4,300&메뉴 이름: 초코라떼(HOT) 가격: 4,800",,
72,금천구,1275096174,두더커피,2.8,6건,서울 금천구 시흥대로 315 스타즈호텔 1층,금천구 독산1동,영업시간&화~토 11:00 ~ 21:00&일 11:00 ~ 21:00&휴무일&월요일,,www.instagram.com/dothecoffee_,#커피전문점 #제로페이,"메뉴 이름: 아메리카노 가격: 4,500&메뉴 이름: 카페라떼 가격: 5,000&메뉴 이름: 플랫 화이트 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FAF72F2A2D3D14A929AEB2ECEAF99EFC8,
73,금천구,338434527,커피나무,5.0,1건,서울 금천구 문성로 48,금천구 독산3동,,,,#커피전문점 #제로페이,,,
74,금천구,377591080,이디야커피 시흥사거리점,4.5,4건,서울 금천구 시흥대로63길 8,금천구 시흥1동,"영업시간&월~금 08:00 ~ 22:00&토,일 09:00 ~ 22:00",02-802-2933,www.ediya.com,#커피전문점 #카카오페이,,,
75,금천구,631656441,비어드파파 가산디지털점,4.5,4건,서울 금천구 가산디지털1로 145 에이스하이엔드타워3차 1층,금천구 가산동,영업시간&월~금 11:00 ~ 21:30&토 11:00 ~ 18:00&휴무일&일요일,02-862-2110,www.beardpapas.co.kr,#디저트카페 #디저트카페 #제로페이,"메뉴 이름: 아메리카노 가격: 3,800&메뉴 이름: 카페라떼 가격: 4,300&메뉴 이름: 초코라떼 가격: 4,800&메뉴 이름: 카모마일 가격: 4,100&메뉴 이름: 딸기스무디 가격: 5,300",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_813789851,
76,금천구,18193501,커피빈 마리오아울렛점,4.3,3건,서울 금천구 디지털로9길 23 2관 패션타워 3층,금천구 가산동,영업시간&매일 10:30 ~ 21:30,02-857-5501,www.coffeebeankorea.com,#커피전문점 #카카오페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA9AA023ABCDB4C45AFE5A2BE917313FD,
77,금천구,1527881005,알리바바 가산IT금융센터점,3.5,6건,서울 금천구 디지털로 200,금천구 가산동,영업시간&매일 07:00 ~ 23:00&휴무일&연중무휴,02-858-2406,www.alibabadonut.com,#커피전문점 #디저트카페 #레트로풍 #앤틱한,"메뉴 이름: 아메리카노(R) 가격: 4,000&메뉴 이름: 카페라떼(R) 가격: 4,600&메뉴 이름: 그린티라떼(R) 가격: 4,800&메뉴 이름: 흑당밀크티(R) 가격: 5,300&메뉴 이름: 딸기 스무디 가격: 5,600",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F484AB89643A14EB5B331160BD546D438,
78,금천구,730891046,팔공커피,5.0,2건,서울 금천구 금하로1마길 21-6 1층,금천구 독산1동,영업시간&매일 09:00 ~ 22:00,02-899-1963,,#카페 #디저트카페 #분위기좋은 #제로페이,"메뉴 이름: 아메리카노(Hot) 가격: 2,500&메뉴 이름: 카페 라떼(Hot) 가격: 3,300&메뉴 이름: 그린티 라떼(Hot) 가격: 3,500&메뉴 이름: 자몽차 가격: 3,500&메뉴 이름: 감자 계란 샌드위치 가격: 3,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FC7F17A0E5A43404ABAFE242DF8A7A520,
79,금천구,521535181,카페마레,5.0,5건,서울 금천구 금하로 760-1 1층,금천구 시흥2동,영업시간&월~토 07:00 ~ 24:00&일 08:00 ~ 24:00,02-807-4468,,#카페 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F05713296CBFC41C1870A9486D9A6501D,
80,금천구,1540799739,메가커피 시흥사거리점,3.0,2건,서울 금천구 시흥대로 227,금천구 시흥1동,"영업시간&월~금 08:00 ~ 22:00&토,일 09:00 ~ 22:00&공휴일&09:00 ~ 22:00",,www.megacoffee.me,#커피전문점 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F40F78563802A4885AAA90CFF39D9E415,
81,금천구,123619206,더카페 이네스트점,4.6,7건,서울 금천구 범안로 1155,금천구 독산1동,영업시간&월~금 07:30 ~ 22:00&토 10:00 ~ 22:00&일 10:00 ~ 20:00,02-2029-9760,www.thecaffe.co.kr,#커피전문점 #와플카페,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE3D5563D34044A32885A14987258C835,
82,금천구,1051102226,더치앤빈 가산벽산6차점,5.0,1건,서울 금천구 가산디지털1로 219 1층 106호,금천구 가산동,영업시간&월~금 07:00 ~ 20:00&이용시 주의 사항&7:00-21:30,02-854-1237,,#카페 #더치앤빈 #벽산6차 #카카오페이 #제로페이,"메뉴 이름: 모닝아메리카노 가격: 2,000&메뉴 이름: 카페라떼 가격: 3,300&메뉴 이름: 미숫가루 가격: 3,300&메뉴 이름: 크림더치 가격: 4,800&메뉴 이름: 딸기꿀꿀스무디 가격: 5,200&메뉴 이름: 소시지롤 가격: 3,500&메뉴 이름: 딸기요거트스무디 가격: 5,200",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F6FA1B6761BAE445FA0A38845BA51371A,
83,금천구,493912591,메가커피 금천롯데캐슬점,5.0,1건,서울 금천구 벚꽃로 40,금천구 독산1동,,02-808-1819,www.megacoffee.me/menu.html,#커피전문점 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F15DF0A6D631F4FF58A4A826C50E781A9,
84,금천구,6317141,메가커피 금천가산점,2.0,1건,서울 금천구 가산로 115,금천구 가산동,,,,#커피전문점 #카카오페이 #제로페이,,,
85,금천구,21406338,림벅와플 가산점,2.3,3건,서울 금천구 가산디지털2로 127-137,금천구 가산동,,02-858-5356,,#카페 #빈티지분위기 #제로페이,"메뉴 이름: 아메리카노 가격: 1,500&메뉴 이름: 에스프레소 가격: 1,500&메뉴 이름: 카페라떼 가격: 2,000&메뉴 이름: 카페모카 가격: 2,800&메뉴 이름: 바닐라라떼 가격: 3,300",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2BBD131FD05B43E58EC0D68F5AC39CA1,
86,금천구,589043786,공차 금천시흥점,4.0,4건,서울 금천구 시흥대로 193,금천구 시흥1동,,,,#카페 #카카오페이 #제로페이,,,
87,금천구,404541614,엔제리너스 가산SKV1점,5.0,1건,서울 금천구 가산디지털1로 171 1층,금천구 가산동,"영업시간&월~금 08:00 ~ 22:00&휴무일&토,일요일",02-6244-8267,www.angelinus.com,#커피전문점 #롯데잇츠이벤트 #카카오페이 #제로페이,"메뉴 이름: FRESH SANDWICH SET 가격: 14,100&메뉴 이름: 큐브달콤 브레드SET 가격: 13,900&메뉴 이름: 오리지널 불고기 가격: 7,000&메뉴 이름: 꽃살크래미 가격: 5,500&메뉴 이름: 싱글오리진 아메리카노 가격: 5,200&메뉴 이름: 자바초콜렛칩스노우 가격: 6,900&메뉴 이름: 쿠키&크림스노우 가격: 6,900",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F82C65ED44C7442E09D21C51D29E56FD4,
88,금천구,59005943,매머드익스프레스 가산IS비즈타워점,5.0,5건,서울 금천구 가산디지털1로 75-24 가산아이에스비즈타워 1층 102호,금천구 가산동,"영업시간&월~금 07:30 ~ 18:30&휴무일&토,일요일",,www.mmthcoffee.com,#카페 #카카오페이 #제로페이,,,
89,금천구,1629754376,카페인중독 금천점,2.0,1건,서울 금천구 시흥대로92길 24,금천구 독산2동,,,,#커피전문점 ,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD4475C03ADC24BA4BC2310E1BA815281,
90,금천구,1333184704,도시,4.2,5건,서울 금천구 독산로 70-1,금천구 시흥5동,,,,#카페 #제로페이,"메뉴 이름: 아메리카노 가격: 3,000&메뉴 이름: 카페라떼 가격: 3,500&메뉴 이름: 루이보스 가격: 3,500&메뉴 이름: 오곡라떼 가격: 4,000&메뉴 이름: 블루베리에이드 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3C9FFD9DDDB74DCB845724B2EF85D1F9,
91,금천구,188276821,만랩커피 시흥사거리점,5.0,4건,서울 금천구 시흥대로 224,금천구 시흥1동,,02-894-4658,www.10000lab.com,#커피전문점 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE91390DECF3543EE8F40026EADEF5D0B,
92,금천구,98478323,카페리버스,5.0,2건,서울 금천구 독산로11길 20 1층,금천구 시흥1동,,02-805-5122,blog.naver.com/sonbbang1,#커피전문점 #제로페이,"메뉴 이름: 밀키브라운 가격: 4,500&메뉴 이름: 구름딸기우유 가격: 5,000&메뉴 이름: 바닐라콜드브루 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_512085006,
93,금천구,27417766,연지다방,4.6,5건,서울 금천구 독산로68길 8-1 101호,금천구 독산2동,영업시간&매일 10:00 ~ 23:00,02-805-9934,www.facebook.com/yeonjiscafe,#커피전문점 #식물카페 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FDB7C6F3543624ED3A3A4849461B1ED15,
94,금천구,27103071,이디야커피 은행나무사거리점,5.0,2건,서울 금천구 금하로 690 1층,금천구 시흥5동,영업시간&매일 08:00 ~ 23:00&공휴일&08:00 ~ 23:00,02-895-4327,www.ediya.com,#커피전문점 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F265E354E55F2B07A14,
95,금천구,794078026,카페잇 시흥사거리점,3.5,4건,서울 금천구 시흥대로 217 서울시흥동우체국 1층,금천구 시흥1동,,02-806-5156,www.eatkorea.co.kr,#카페 #제로페이,"메뉴 이름: SET 1 가격: 5,000&메뉴 이름: SET 2 가격: 7,500&메뉴 이름: SET 3 가격: 7,800&메뉴 이름: SET 4 가격: 5,800&메뉴 이름: SET 5 가격: 5,800",,
96,금천구,21332728,커피빈 시흥홈플러스점,3.7,3건,서울 금천구 시흥대로 201 1층,금천구 시흥1동,"영업시간&매일 10:00 ~ 23:00&공휴일&10:00 ~ 23:00&휴무일&둘째,넷째 일요일",02-803-9994,www.coffeebeankorea.com,#커피전문점 #카카오페이,,,
97,금천구,2046867168,메가커피 시흥중앙점,4.3,6건,서울 금천구 금하로 713-1,금천구 시흥5동,,02-896-7911,,#커피전문점 #제로페이,,,
98,금천구,1839627981,이디야커피 세광교회점,3.7,3건,서울 금천구 독산로 124,금천구 시흥4동,"영업시간&월~금 08:30 ~ 23:00&토,일 09:30 ~ 23:00",02-893-0033,www.ediya.com,#커피전문점 #카카오페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F9EAE161164954EFEBC4B3033AAA13ED6,
99,금천구,1887925446,가인,4.4,7건,서울 금천구 독산로44길 61,금천구 시흥4동,,02-807-0080,,#커피전문점 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F17B6CC315C4E4883B5999C822192BEE6,
100,금천구,1919034084,이디야커피 박미삼거리점,5.0,2건,서울 금천구 시흥대로 150,금천구 시흥5동,영업시간&매일 09:00 ~ 22:00&(주말 및 공휴일에는 변경될 수 있습니다)&공휴일&09:00 ~ 22:00,02-806-1006,www.ediya.com,#커피전문점 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6FA363C809D84B4F8EA4E50516DAB327,
101,금천구,43746858,리틀서울랜드 가산점,3.6,5건,서울 금천구 디지털로10길 9 현대시티아울렛 가산점 지하1층,금천구 가산동,영업시간&월~목 10:30 ~ 21:00&금~일 10:30 ~ 21:30,02-2136-9801,www.ibestkids.co.kr/index.html,#키즈카페 ,"메뉴 이름: 아이스티 가격: 3,000&메뉴 이름: 아메리카노HOT 가격: 2,500&메뉴 이름: 카페라떼HOT 가격: 3,300&메뉴 이름: 카라멜라떼HOT 가격: 3,500&메뉴 이름: 바닐라라떼HOT 가격: 3,500&메뉴 이름: 고구마라떼HOT 가격: 3,300&메뉴 이름: 초코라떼HOT 가격: 3,300&메뉴 이름: 아메리카노ICE 가격: 2,800&메뉴 이름: 카페라떼ICE 가격: 3,500&메뉴 이름: 카라멜라떼ICE 가격: 3,800&메뉴 이름: 바닐라라떼ICE 가격: 3,800&메뉴 이름: 고구마라떼ICE 가격: 3,800&메뉴 이름: 초코라떼ICE 가격: 3,800&메뉴 이름: 에이드 가격: 3,500&메뉴 이름: 오렌지주스 가격: 2,500&메뉴 이름: 콜라사이다 가격: 1,500&메뉴 이름: 딸기라떼 가격: 3,500&메뉴 이름: 마카롱 가격: 2,300",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F09FC9B67C6EB41FCAA9F9E6991DBBF48,
102,금천구,1616928568,컴포즈커피 가산스카이밸리점,5.0,1건,서울 금천구 가산디지털1로 142 가산 더스카이밸리1차 106호,금천구 가산동,,,,#커피전문점 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FF4E5CADB358D4FBAAC1AD96128B3BA68,
103,금천구,338017804,이디야커피 가산하이엔드10차점,3.3,3건,서울 금천구 가산디지털1로 30 1층 102호,금천구 가산동,영업시간&월~금 07:00 ~ 21:00&토 08:00 ~ 18:00&휴무일&일요일,02-2622-8787,www.ediya.com,#커피전문점 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F7C414AFB06594EDF9829716DDBD3F430,
104,금천구,886413395,모꼬지카페,4.5,4건,서울 금천구 가산로5길 14 해찬행복드림 1층 101호,금천구 가산동,,02-852-8001,,#카페 #분위기좋은 #제로페이,"메뉴 이름: 아메리카노 가격: 3,000&메뉴 이름: 헤이즐넛아메리카노 가격: 3,500&메뉴 이름: 카페라떼 가격: 3,700&메뉴 이름: 딸기쥬스 가격: 4,500&메뉴 이름: 딸기 스무디 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F574F6B29B6924E2D966C1982DBA0FF10,
105,금천구,643513525,이디야커피 시흥유통센터점,5.0,4건,서울 금천구 시흥대로 88 오복빌딩 1층,금천구 시흥3동,"영업시간&월~금 08:00 ~ 22:30&토,일 09:00 ~ 22:30&공휴일&09:00 ~ 22:30",02-808-4112,www.ediya.com,#커피전문점 #제로페이,,,
106,금천구,27493841,이디야커피 가산두산위브점,1.8,5건,서울 금천구 가산로 111,금천구 가산동,영업시간&월~금 07:30 ~ 24:00&토 08:00 ~ 23:30&휴무일&일요일,02-868-8667,www.ediya.com,#커피전문점 #카카오페이 #제로페이,,,
107,금천구,828777707,스타벅스 독산역점,5.0,3건,서울 금천구 가산디지털1로 16,금천구 가산동,"영업시간&월~금 07:00 ~ 21:00&토,일 08:00 ~ 20:00",1522-3232,www.starbucks.co.kr/store/store_map.do?in_biz_cd=4208,#커피전문점 ,"메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F311C9C7B876F4CDAB994226D36087BBC,
108,금천구,755983962,카페사훈,5.0,2건,서울 금천구 금하로1라길 35,금천구 독산1동,"영업시간&화~토 10:00 ~ 19:00&휴무일&월,일요일",,,#카페 #고즈넉한 #로스팅전문 #분위기좋은 #핸드드립전문점 #제로페이,"메뉴 이름: 드립(밀) 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,500&메뉴 이름: 연유 라떼 가격: 6,000&메뉴 이름: 인절미 라떼 가격: 6,000&메뉴 이름: 히비스커스 자몽 가격: 5,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F60CB992452E041B7A1B7211E82C03AB4,
109,금천구,1576301094,마중물,4.9,9건,서울 금천구 가산디지털2로 142,금천구 가산동,영업시간&일요일,,instagram.com/majoongmul_cafe?utm_medium=copy_link,#카페 #카카오페이 #제로페이,"메뉴 이름: 아메리카노 가격: 2,000&메뉴 이름: 라떼 가격: 2,800&메뉴 이름: 시그니처 라떼 가격: 4,000&",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD6F54942441B4CC3BD0709BA74D795C9,
110,금천구,1814717283,컴포즈커피 정훈단지점,1.0,3건,서울 금천구 독산로 200,금천구 독산2동,영업시간&매일 08:00 ~ 23:00,02-806-6553,www.composecoffee.com,#커피전문점 #제로페이,,,
111,금천구,1907631605,드롭탑 가산센트럴시티점,4.5,2건,서울 금천구 디지털로10길 69,금천구 가산동,"영업시간&월~금 07:00 ~ 21:00&토,일 09:00 ~ 21:00",,cafedroptop.com,#커피전문점 #카카오페이 #제로페이,,,
112,금천구,12898348,탐앤탐스 가산디지털단지역점,0.0,0건,서울 금천구 벚꽃로 298 대륭포스트타워6차 1층,금천구 가산동,"영업시간&월~금 07:00 ~ 23:40&토,일 11:00 ~ 24:00&공휴일&11:00 ~ 24:00",02-2083-5565,www.tomntoms.com,#커피전문점 #카카오페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F422550215405464F8B90F5D52210E6EF,
113,금천구,820083875,커피사피엔스 가산1호점,5.0,2건,서울 금천구 가산디지털2로 67 102-1호,금천구 가산동,"영업시간&월~금 07:30 ~ 21:00&토,일 08:00 ~ 17:00",02-855-6654,cff-sapiens.com,#커피전문점 #제로페이,"메뉴 이름: 아메리카노 가격: 2,000&메뉴 이름: 카페라떼 가격: 3,000&메뉴 이름: 오렌지사피엔스 가격: 4,000&메뉴 이름: 자몽사피엔스 (ICE) 가격: 4,500&메뉴 이름: 오렌지에이드 가격: 4,000&메뉴 이름: 아이스티 가격: 3,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1324233144,
114,금천구,930411357,구뜨커피,5.0,1건,서울 금천구 가산디지털1로 181,금천구 가산동,영업시간&월~금 08:00 ~ 18:00&토 11:00 ~ 17:00&휴무일&일요일,,,#카페 #로스팅전문 #분위기좋은 #아담한 #핸드드립전문점 #제로페이,"메뉴 이름: 아메리카노 (HOT) 가격: 2,500&메뉴 이름: 카페라떼 (HOT) 가격: 3,000&메뉴 이름: 바닐라라떼 (HOT) 가격: 3,500&메뉴 이름: 수제밀크티 (HOT) 가격: 5,000&메뉴 이름: 구뜨크로플 가격: 6,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBC482503B59E4E6BAF6A82B2808FCB96,
115,금천구,759542870,빽다방 가산두산위브점,0.0,0건,서울 금천구 가산로 99 두산위브아파트 상가동 1층,금천구 가산동,영업시간&매일 09:00 ~ 22:00&휴무일&연중무휴,02-830-4559,paikdabang.com,#커피전문점 #제로페이,,,
116,금천구,18483601,이디야커피 시흥동점,3.4,5건,서울 금천구 시흥대로 198,금천구 시흥1동,"영업시간&월~금 09:00 ~ 23:00&토,일 09:00 ~ 24:00",02-803-9988,www.ediya.com,#커피전문점 #카카오페이 #제로페이,,,
117,금천구,375467836,로얄스윗,0.0,0건,서울 금천구 벚꽃로 234 110호,금천구 가산동,영업시간&매일 11:00 ~ 24:00,,,#카페 #제로페이,,,
118,금천구,21306684,이디야커피 가산월드점,2.8,4건,서울 금천구 가산디지털2로 123,금천구 가산동,영업시간&월~금 07:30 ~ 22:00&토 08:00 ~ 20:00&공휴일&07:30 ~ 22:00&휴무일&일요일,02-2025-8389,www.ediya.com,#커피전문점 #카카오페이 #제로페이,,,
119,금천구,1092497764,메가엠지씨커피 금천독산점,3.0,2건,서울 금천구 시흥대로 474,금천구 독산3동,,02-856-7077,,#커피전문점 #카카오페이 #제로페이,,,
120,금천구,25094541,아마스빈 가산디지털단지점,4.0,1건,서울 금천구 가산디지털1로 168 우림 c동,금천구 가산동,,02-830-8363,www.amasvin.com,#카페 #카카오페이 #제로페이,,,
121,금천구,313217609,이디야커피 쌈지공원점,5.0,1건,서울 금천구 독산로 276,금천구 독산4동,"영업시간&월~금 08:30 ~ 22:00&토,일 15:30 ~ 22:00",02-867-4898,ediya.com,#커피전문점 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F7672C9910E5E40D9824B7A7A9A4DC0C5,
122,금천구,1829273583,파머제이 가산점,4.8,6건,서울 금천구 가산디지털1로 131 A동 1층 110호,금천구 가산동,"영업시간&월~금 08:00 ~ 21:00&휴무일&토,일요일",02-555-7722,,#카페 #카카오페이 #제로페이,"메뉴 이름: 까르보나라 (R) 가격: 6,700&메뉴 이름: 스윗 앤 허니치킨 (R) 가격: 6,700&메뉴 이름: 프라임 립 (R) 가격: 8,400&메뉴 이름: 허니 까망베르 파니니 가격: 9,900&메뉴 이름: 연어&아보카도 샐러드 가격: 14,900",,
123,금천구,758078100,매머드익스프레스 에이스K-1타워점,0.0,0건,서울 금천구 가산디지털2로 166,금천구 가산동,영업시간&월~금 07:00 ~ 19:30&토 08:00 ~ 17:00,02-6464-1234,,#커피전문점 #카카오페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F48C7DD3881D64836A8D586C0032D63A1,
124,금천구,1066251091,메가커피 금천독산4동점,0.0,0건,서울 금천구 독산로 243 1층,금천구 독산4동,영업시간&매일 08:00 ~ 23:00,02-861-7725,www.megacoffee.me,#커피전문점 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F208FC9CE746D4007A6BD0BF32BCF0534,
125,금천구,1479413978,더즌,4.0,5건,서울 금천구 독산로 194,금천구 독산2동,,02-896-3812,,#커피전문점 #데이트코스 #로스팅전문 #분위기좋은 #제로페이,,,
126,금천구,130497727,메가커피 가산에이스K1타워점,0.0,0건,서울 금천구 가산디지털2로 166 1층,금천구 가산동,,02-6464-1877,www.megacoffee.me,#커피전문점 #카카오페이 #제로페이,,,
127,금천구,20127380,이디야커피 시흥중앙점,3.5,2건,서울 금천구 금하로 750,금천구 시흥2동,영업시간&매일 08:00 ~ 23:00&공휴일&08:00 ~ 23:00,02-891-6054,www.ediya.com,#커피전문점 #카카오페이 #제로페이,,,
128,금천구,15198842,이디야커피 독산동점,4.2,6건,서울 금천구 독산로 218 창영빌딩 1층,금천구 독산2동,영업시간&매일 10:00 ~ 22:30&공휴일&10:00 ~ 22:00,02-809-2817,www.ediya.com,#커피전문점 #카카오페이 #제로페이,,,
129,금천구,1367112050,데스트로커피,0.0,0건,서울 금천구 범안로 1138 고려테크온 1층 101호,금천구 가산동,"영업시간&월~금 07:00 ~ 21:00&토,일 10:00 ~ 17:00&공휴일&10:00 ~ 17:00",,www.instagram.com/destro_coffee,#카페 #제로페이,"메뉴 이름: 아메리카노 가격: 2,900&메뉴 이름: 카페라떼 가격: 3,500&메뉴 이름: 바닐라라떼 가격: 3,900&메뉴 이름: 딸기요거트스무디 가격: 4,500&메뉴 이름: 블루베리요거트스무디 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F63FA1FB7B3AA441E99A07E861EFB3FE3,
130,금천구,1243515681,히카,5.0,1건,서울 금천구 가산디지털2로 140 1층,금천구 가산동,영업시간&월~토 09:30 ~ 16:00,,www.instagram.com/cafe_hica,#카페 #감성카페 #레터링케이크 #분위기좋은 #이국적인 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F7C28723256024931B7A85A7200870F82,
131,금천구,2112733999,더빈마켓,4.1,7건,서울 금천구 독산로 8,금천구 시흥5동,영업시간&매일 08:00 ~ 23:00,,,#카페 #로스팅전문 #베이커리카페 #핸드드립전문점 #제로페이,,,
