,구,URL_ID,카페명,평점,리뷰개수,주소,행정동,영업시간,전화번호,홈페이지주소,태그,메뉴,대표사진주소,Unnamed: 12
70,광진구,1087776500,문앤도어,5.0,6건,서울 광진구 천호대로127길 42-2 1층,광진구 중곡4동,영업시간&월~토 11:00 ~ 22:00&공휴일&11:00 ~ 22:00,010-4687-6740,www.instagram.com/moon_and_door,#카페 #문앤도어 #생일카페 #이벤트카페 #제로페이,"메뉴 이름: 아메리카노 가격: 3,000&메뉴 이름: 카페라떼 가격: 3,500&메뉴 이름: 바닐라라떼 가격: 4,000&메뉴 이름: 자몽에이드 가격: 5,000&메뉴 이름: 녹차라떼 가격: 5,000&메뉴 이름: 초코라떼 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FB1D3941C08694418B8CF2987B9BB1A04,
71,광진구,19925444,칼레오 커피로스터스,4.4,29건,서울 광진구 아차산로 291,광진구 자양1동,영업시간&월~금 10:00 ~ 20:00&토 10:00 ~ 18:00&휴무일&일요일,02-447-3838,,#카페 #로스팅전문 #제로페이,"메뉴 이름: 에스프레소 가격: 3,500&메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 콜드브루 가격: 3,500&메뉴 이름: 플랫화이트 가격: 3,800&메뉴 이름: 바닐라플랫화이트 가격: 4,000&메뉴 이름: 카푸치노 가격: 4,000&메뉴 이름: 카페라떼 가격: 4,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBF86242BF1E54BC49AFC289DE15934E6,
72,광진구,1232273833,히어로보드게임카페 건대본점,4.5,15건,서울 광진구 능동로13길 39 한아름쇼핑센터 2층,광진구 화양동,"영업시간&월~금 13:00 ~ 24:00&토,일 13:00 ~ 01:00",02-466-8001,www.funhero.co.kr,#보드카페 #다트 #데이트코스 #룸카페 #만화카페 #보드게임카페,"메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 카페라떼 가격: 4,000&메뉴 이름: 복숭아아이스티 가격: 3,500&메뉴 이름: 체리 에이드 가격: 4,000&메뉴 이름: 그린티스무디 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F9DB7C310CAFA4CF3BA7302E54C8B57F4,
73,광진구,26459319,스타벅스 자양사거리,4.0,10건,서울 광진구 아차산로 355 타워 더 모스트 아크로텔 1층,광진구 자양1동,"영업시간&월~금 07:30 ~ 21:00&토,일 08:00 ~ 21:00",1522-3232,www.starbucks.co.kr,#커피전문점 #카카오페이,"메뉴 이름: 아이스 슈크림 라떼 가격: 6,100&메뉴 이름: 슈크림 라떼 가격: 6,100&메뉴 이름: 아이스 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2436054F55E006E32E,
74,광진구,644330813,"오늘도,내일도",4.1,19건,서울 광진구 아차산로 403-6 1층,광진구 구의1동,영업시간&월~금 08:00 ~ 22:00&토 08:00 ~ 20:00&휴무일&일요일,,www.instagram.com/cafe_today_tomorrow,#카페 #제로페이,"메뉴 이름: 아메리카노 가격: 2,800&메뉴 이름: 카페라떼 가격: 3,400&메뉴 이름: 고구마라떼 가격: 4,000&메뉴 이름: 녹차라떼 가격: 3,800&메뉴 이름: 레몬 에이드 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1519990143,
75,광진구,2028611275,냥토피아,4.7,11건,서울 광진구 능동로 147-1 3층,광진구 화양동,영업시간&화~토 13:00 ~ 22:00&일 13:00 ~ 21:00&휴무일&월요일,070-4038-8486,www.냥토피아.com,#카페 #고양이카페 #만화카페 #보드게임카페 #이색카페 #플라워카페 #제로페이,"메뉴 이름: 냥펀치라떼(ICE) 가격: 5,500&메뉴 이름: 냥심쿵라떼 가격: 5,500&메뉴 이름: 냥냥쥬스 가격: 5,500&메뉴 이름: 초코라떼 가격: 5,000&메뉴 이름: 아메리카노 가격: 3,800",,
76,광진구,7975004,스타벅스 자양점,3.2,10건,서울 광진구 능동로 50 이튼타워리버2차 상가 108호,광진구 자양3동,영업시간&매일 07:30 ~ 21:00,1522-3232,www.starbucks.co.kr,#커피전문점 #카카오페이,"메뉴 이름: 아이스 슈크림 라떼 가격: 6,100&메뉴 이름: 슈크림 라떼 가격: 6,100&메뉴 이름: 아이스 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2629B54955E006CA0D,
77,광진구,21571731,탐앤탐스 탐스커버리 건대점,1.3,8건,서울 광진구 아차산로 236 1~3층,광진구 자양4동,영업시간&매일 07:00 ~ 22:00&휴무일&연중무휴,02-465-4565,www.tomntoms.com,#커피전문점 #데이트코스 #라운지카페 #스터디카페 #회식장소 #카카오페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6CA1226DA41A47989001842E96AE3EF9,
78,광진구,1955200873,더키즈 프리미엄키즈카페,4.0,1건,서울 광진구 면목로 57 경원타운 3층 301호,광진구 중곡1동,"영업시간&화~금 11:00 ~ 20:00&토,일 10:00 ~ 20:00&휴무일&월요일&                                            (공휴일인경우 그다음날 Cleanday로 휴무)",02-464-0783,www.thekiz.co.kr,#키즈카페 #아이와함께 #트램폴린카페 #제로페이,,,
79,광진구,630251875,플레이독스,4.6,10건,서울 광진구 능동로 163 지하 1층,광진구 화양동,"영업시간&월~금 13:00 ~ 22:30&토,일 12:00 ~ 22:30",02-497-5789,,#보드카페 #고양이카페 #보드게임카페 #이색카페,"메뉴 이름: 카누아메리카노 가격: 1,500&메뉴 이름: 카누라떼 가격: 2,500&메뉴 이름: 레몬에이드 가격: 2,000&메뉴 이름: 복숭아아이스티 가격: 1,500&메뉴 이름: 델몬트 망고 주스 가격: 1,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F447DB601283A400797D1CACA91D0CF9A,
80,광진구,117374984,줄리앤몰리,4.7,3건,서울 광진구 뚝섬로59길 67 1층,광진구 자양1동,영업시간&수~토 12:00 ~ 19:00,010-5393-4618,blog.naver.com/dw1123,#디저트카페 #디저트카페 #레터링케이크 #수제케이크 #케이크주문제작 #제로페이,"메뉴 이름: 아메리카노 가격: 2,500&메뉴 이름: 캐릭터마카롱 가격: 3,500&메뉴 이름: 마카오에그타르트 가격: 3,200&메뉴 이름: 도시락케이크 가격: 변동가격&메뉴 이름: 레터링케이크(홀) 가격: 변동가격",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FC66B0AA7BFA34237865EF707991F9AFE,
81,광진구,27244819,최가커피 자양점,4.0,6건,서울 광진구 자양로13가길 18,광진구 자양1동,영업시간&월~토 10:00 ~ 23:00&일 10:00 ~ 22:00,02-454-7998,,#카페 #로스팅전문 #핸드드립전문점 #제로페이,"메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 라떼 가격: 4,300&메뉴 이름: 초코쿠프프라페 (ICE) 가격: 5,500&메뉴 이름: 베리요거트쉐이크 (ICE) 가격: 5,500&메뉴 이름: 핫초코 가격: 4,800",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8D1CA89A33BF4CDD8AA1455D35CD0CA9,
82,광진구,1538142330,투썸플레이스 아차산역점,3.7,9건,"서울 광진구 천호대로 642 1,2층",광진구 능동,영업시간&매일 08:00 ~ 22:00&(2층은 21시 마감)&매일 라스트오더 ~ 21:40,02-454-7789,www.twosome.co.kr,#커피전문점 #카카오페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F029EB749722944E29AE2632EC8CE318E,
83,광진구,23294111,건대커피랩,4.3,11건,서울 광진구 동일로22길 102,광진구 화양동,"영업시간&월~금 08:00 ~ 23:00&토,일 10:00 ~ 23:30&휴무일&연중무휴",02-497-7725,,#커피전문점 #디저트카페 #로스팅전문 #핸드드립전문점 #제로페이,"메뉴 이름: 에스프레소 가격: 4,000&메뉴 이름: 카푸치노 가격: 4,500&메뉴 이름: 민트라떼 가격: 4,800&메뉴 이름: 그린티라떼 가격: 4,800&메뉴 이름: 밀크티라떼 가격: 4,800&메뉴 이름: 핫초코 아몬드 라떼 가격: 5,000&메뉴 이름: 바닐라라떼 가격: 5,000&메뉴 이름: 헤이즐럿라떼 가격: 5,000&메뉴 이름: 스트로베리 라떼 아이스 가격: 5,300&메뉴 이름: 밀크 티라미수 라떼 가격: 5,000&메뉴 이름: 카페모카 가격: 5,300&메뉴 이름: 화이트 카페모카 가격: 5,300&메뉴 이름: 카라멜 마끼아또 가격: 5,300&메뉴 이름: 아포카토 가격: 5,000&메뉴 이름: 자바칩 프라푸치노 가격: 6,000&메뉴 이름: 민트초코 프라푸치노 가격: 6,000&메뉴 이름: 플레인 요거트스무디 가격: 6,000&",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F275E0E8DF7FD402A8F74E4118D6FF8EE,
84,광진구,1567469985,37.5 광진직영점,4.0,10건,서울 광진구 아차산로76가길 5 1층,광진구 광장동,,02-453-3705,www.cafe375.com,#카페 #안심식당 #브런치카페 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FBDFFE3EE652F4134B3E84BD0AD216EEA,
85,광진구,27179434,엔제리너스 건대역점,2.1,11건,서울 광진구 능동로 103 건대입구역 2번출구,광진구 화양동,영업시간&매일 00:00 ~ 24:00,02-463-1525,www.angelinus.co.kr,#커피전문점 #24시간카페 #로스팅전문 #스터디카페 #카카오페이 #제로페이,"메뉴 이름: FRESH SANDWICH SET 가격: 14,100&메뉴 이름: 큐브달콤 브레드SET 가격: 13,900&메뉴 이름: 오리지널 불고기 가격: 7,000&메뉴 이름: 꽃살크래미 가격: 5,500&메뉴 이름: 싱글오리진 아메리카노 가격: 5,200&메뉴 이름: 자바초콜렛칩스노우 가격: 6,900&메뉴 이름: 쿠키&크림스노우 가격: 6,900",,
86,광진구,12508558,할리스 건대입구점,4.0,7건,서울 광진구 아차산로 235,광진구 화양동,영업시간&매일 00:00 ~ 24:00,02-463-1983,www.hollys.co.kr,#커피전문점 #카카오페이 #제로페이,"메뉴 이름: 티아라 딸기 생크림 케이크 가격: 32,000&메뉴 이름: 해피 홀리데이 세트 가격: 18,600&메뉴 이름: 스윗 뉴 이어 세트 가격: 18,300&메뉴 이름: 해피 크로플 세트 가격: 20,600&메뉴 이름: 뚱카롱 세트 가격: 8,700&메뉴 이름: 딸기치즈스윗박스 가격: 6,900&메뉴 이름: 해피 도넛 딸기 할리치노 - R/ICE 가격: 6,300&메뉴 이름: 더 진한 딸기 스무디 - R/ICE 가격: 6,800&메뉴 이름: 할리스 리프레시 세트 가격: 20,300&메뉴 이름: 할리스 브런치 세트 가격: 19,300",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F408DD72CDC08454AA7919CF5B73E56C0,
87,광진구,17361029,롬곡,4.4,12건,서울 광진구 광나루로17길 18 1층,광진구 군자동,영업시간&매일 10:00 ~ 23:00&휴무일&연중무휴,070-4078-4432,instagram.com/romgok,#카페 ,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F1221064B4F4D87CC0C,
88,광진구,12118813,투썸플레이스 군자역점,1.9,13건,서울 광진구 능동로 289 1층,광진구 군자동,영업시간&매일 09:00 ~ 22:00,02-464-3461,www.twosome.co.kr,#커피전문점 #카카오페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F45B038A4813D44578F06452DEE877386,
89,광진구,1771058655,스타벅스 올림픽대교북단,3.9,14건,서울 광진구 광나루로 608,광진구 구의3동,"영업시간&월~금 07:00 ~ 21:00&토,일 08:00 ~ 21:00",1522-3232,www.starbucks.co.kr,#커피전문점 #카카오페이,"메뉴 이름: 아이스 슈크림 라떼 가격: 6,100&메뉴 이름: 슈크림 라떼 가격: 6,100&메뉴 이름: 아이스 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000",,
90,광진구,658877871,델트,4.6,11건,서울 광진구 광나루로54길 83,광진구 구의3동,"영업시간&월~금 08:00 ~ 17:00&토,일 10:00 ~ 18:00",,,#카페 #스터디카페 #제로페이,"메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 카페라떼 가격: 4,000&메뉴 이름: 카푸치노 가격: 4,000&메뉴 이름: 유자차 가격: 4,500&메뉴 이름: 밀크티 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBD98ED54DF8C4678BEA6F3B345894A25,
91,광진구,1191275520,로프커피,4.9,15건,서울 광진구 동일로 304 광산빌딩 1층,광진구 군자동,영업시간&매일 11:00 ~ 21:00&공휴일&11:00 ~ 21:00,010-8662-5891,www.instagram.com/barista_dash,#커피전문점 #coffee #디저트 #카페 #커피 #크로플 #로스팅전문 #핸드드립전문점 #카카오페이 #제로페이,"메뉴 이름: 아메리카노 가격: 4,000&메뉴 이름: 라떼 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F76E948AF2E5E43F69690E5F898DA186E,
92,광진구,1691652568,탐앤탐스 블랙그레이트점,3.1,19건,서울 광진구 아차산로 426 1~4층,광진구 구의3동,영업시간&매일 07:00 ~ 22:00,0507-1385-4565,www.tomntoms.com,#커피전문점 #핸드드립전문점 #카카오페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE8BC180EC12944D3A5A429C1F9FA494C,
93,광진구,401231889,투썸플레이스 건대스타시티점,3.6,8건,서울 광진구 능동로 90 더클래식500 1층,광진구 자양3동,"영업시간&월,화,수,목,일 07:30 ~ 23:00&금,토 07:30 ~ 23:30",02-3436-4541,www.twosome.co.kr,#커피전문점 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8B5C4B6E023F414396509B1D37329FA4,
94,광진구,11314582,스타벅스 건대스타시티,2.6,7건,"서울 광진구 아차산로 272 1층 19,20,21호",광진구 자양3동,영업시간&매일 09:00 ~ 21:00,1522-3232,www.starbucks.co.kr,#커피전문점 #카카오페이,"메뉴 이름: 아이스 슈크림 라떼 가격: 6,100&메뉴 이름: 슈크림 라떼 가격: 6,100&메뉴 이름: 아이스 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000",,
95,광진구,1545476323,다빈치보드게임카페,3.3,8건,서울 광진구 아차산로 235 6층,광진구 화양동,영업시간&매일 13:00 ~ 24:00&휴무일&연중무휴,02-6083-0667,,#보드카페 #데이트코스 #보드게임카페 #회식장소,"메뉴 이름: 아메리카노 가격: 3,800&메뉴 이름: 카페라떼 가격: 4,300&메뉴 이름: 피치블라썸 가격: 4,500&메뉴 이름: 유자차 가격: 4,000&메뉴 이름: 애플주스 (일반) 가격: 4,500&메뉴 이름: 복숭아아이스티 가격: 3,800",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1232412880,
96,광진구,1759583291,고망고 건대1호점,4.7,30건,서울 광진구 아차산로30길 8 1층 2호,광진구 자양4동,영업시간&매일 11:00 ~ 22:00,,www.instagram.com/gomango_official,#카페 ,"메뉴 이름: 1L 망고 가격: 3,900&메뉴 이름: 망고쥬스 가격: 2,500&메뉴 이름: 코코넛 콩카페 가격: 2,500&메뉴 이름: 1L 아메리카노 가격: 1,800&메뉴 이름: 1L 카페라떼 가격: 2,800",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F351EBAFFED634CDD9ABB11077B9FA04E,
97,광진구,599886110,투썸플레이스 구의역점,2.4,20건,서울 광진구 자양로 116,광진구 구의1동,"영업시간&월~금 07:30 ~ 23:00&토,일 08:00 ~ 22:00",02-455-0113,www.twosome.co.kr:7009,#커피전문점 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FAD6B0E1E44BA4C988ECDF474AC2B4D0C,
98,광진구,51471169,스타벅스 중곡점,2.3,8건,서울 광진구 천호대로 549 1층,광진구 중곡1동,"영업시간&월~금 07:00 ~ 21:00&토,일 08:00 ~ 21:00",1522-3232,www.starbucks.co.kr,#커피전문점 #카카오페이,"메뉴 이름: 아이스 슈크림 라떼 가격: 6,100&메뉴 이름: 슈크림 라떼 가격: 6,100&메뉴 이름: 아이스 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F086BF9C7BA5545218874201BE642B1BE,
99,광진구,1704633111,슬로프,4.8,12건,서울 광진구 능동로43길 12 1층,광진구 중곡1동,영업시간&매일 11:00 ~ 22:00,070-4388-2104,www.slof.kr,#카페 #핸드드립전문점,"메뉴 이름: 노멀 필터 가격: 4,000&메뉴 이름: 시즈널 필터 가격: 4,000&메뉴 이름: 카페오레 가격: 4,500&메뉴 이름: 밀크티 가격: 4,000&메뉴 이름: 말차라떼 가격: 5,000&메뉴 이름: 레몬에이드 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1881307942,
100,광진구,1877005603,스미다,4.6,14건,서울 광진구 천호대로109길 18,광진구 중곡2동,"영업시간&월,화,목,금,토 12:00 ~ 22:00&휴무일&수,일요일",070-4101-0011,instagram.com/smida_gelato,#카페 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F3CEE3C4C68724659801C82D771D4EED4,
101,광진구,1016102948,머더파커 건대점,3.9,7건,서울 광진구 아차산로 213,광진구 화양동,,,murderparker.com/m/main.html,#테마카페 #방탈출카페,"메뉴 이름: 키위 쥬스 (M) 가격: 2,000&메뉴 이름: 키바 쥬스 (M) 가격: 2,000&메뉴 이름: 망고 쥬스 (M) 가격: 2,000&메뉴 이름: 홍시 쥬스 (M) 가격: 2,000&메뉴 이름: 귤 (M) 가격: 2,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF869C40B18E844CBB6EC7BBD8BEA9D5E,
102,광진구,10826165,커피빈 건대스타시티점,5.0,5건,서울 광진구 능동로 90 더클래식500 1층,광진구 자양3동,영업시간&월~목 07:00 ~ 22:00&금 07:00 ~ 22:30&토 08:00 ~ 22:30&일 08:00 ~ 22:00&공휴일&08:00 ~ 22:00,02-444-9861,www.coffeebeankorea.com,#커피전문점 #카카오페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEBE3C49BCF964D81B465265732C61023,
103,광진구,1540990560,최가회관,4.0,11건,서울 광진구 능동로13길 30 지하1층,광진구 화양동,영업시간&월~금 14:00 ~ 22:00&토 13:00 ~ 23:00&일 13:00 ~ 22:00,02-465-7998,www.facebook.com/choigacoffee,#커피전문점 #분위기좋은 #제로페이,"메뉴 이름: 라테 가격: 6,500&메뉴 이름: 바닐라라떼 가격: 6,500&메뉴 이름: 허브티 가격: 6,500&메뉴 이름: 블랙티 가격: 6,500&메뉴 이름: 뱅쇼 (HOT) 가격: 6,500&메뉴 이름: 비엔나 가격: 6,500&메뉴 이름: 모카비엔나 가격: 6,500&메뉴 이름: 뉴욕치즈케이크 & 샤워 샤베트 가격: 6,000&메뉴 이름: 비엔나 디카페인 가격: 6,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0934321CBC9B441CBF8AA07CB36E6D5A,
104,광진구,683245800,카페26,4.3,3건,"서울 광진구 능동로17길 34 2, 6층",광진구 화양동,영업시간&매일 11:00 ~ 22:00,070-8672-3050,www.instagram.com/cafe26_,#디저트카페 #건대루프탑카페 #건대카페 #건대카페26 #카페맛집 #크로플맛집 #루프탑있는 #빈티지분위기 #제로페이,"메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 카페라떼 가격: 4,000&메뉴 이름: 카페모카 가격: 4,500&메뉴 이름: 아인슈페너 가격: 5,500&메뉴 이름: 크로플 가격: 6,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F65C91F8649884DF280FCB1EA3C34E8C3,
105,광진구,851249004,디저트39 구의점,3.5,2건,서울 광진구 아차산로51길 82 1층,광진구 구의1동,영업시간&매일 10:00 ~ 22:00,02-454-3639,,#디저트카페 #디저트카페 #제로페이,"메뉴 이름: 녹차 라떼 가격: 4,100&메뉴 이름: 아메리카노 가격: 3,900&메뉴 이름: 카페라떼 가격: 4,900&메뉴 이름: 허니자몽블랙티 가격: 5,800&메뉴 이름: 흑당밀크티(잔) 가격: 3,900&메뉴 이름: 밀크티라떼 가격: 4,900&메뉴 이름: 피치 자몽 아이스티 가격: 3,800&메뉴 이름: 복숭아 아이스티 코코넛 젤리 가격: 3,800&메뉴 이름: 피치 오렌지 아이스티 가격: 3,800",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F9B4A7443897F4A96B591C9CFCE315C46,
