구|URL_ID|카페명|평점|리뷰개수|주소|영업시간|전화번호|홈페이지주소|태그|메뉴|대표사진주소|
양천구|17474718|카페베네 신정네거리역점|3.7|6건|서울 양천구 중앙로 259-1 1층|영업시간&매일 08:00 ~ 02:00|02-2693-6233|www.caffebene.co.kr|#커피전문점 #카카오페이 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCB30F7F874F045498610644628E99F3F
양천구|1666344705|놀숲 신정네거리역점|4.1|15건|서울 양천구 중앙로 265 2층|영업시간&매일 10:00 ~ 02:00|02-2607-9990|www.nolsoop.co.kr|#만화카페 #데이트코스 #만화카페 #보드게임 #북카페 #실내데이트 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3CE7284C883D476389D6B2E20B724C85
양천구|797608750|마실거리|5.0|6건|서울 양천구 곰달래로 26|영업시간&매일 11:00 ~ 23:00|||#카페 #빈티지분위기 #애견동반카페 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5B87D178A30D437BA6A6CF7E354C7F9D
양천구|181661607|공차 신정네거리역점|4.8|10건|서울 양천구 중앙로 264 1층|영업시간&매일 10:00 ~ 23:00&매일 라스트오더 ~ 22:30|02-2653-5538|www.gong-cha.co.kr|#카페 #제로페이||
양천구|1860821058|하이오커피 오목교역점|4.5|4건|서울 양천구 오목로54길 1 연지프로빌 102호||02-2088-2027||#커피전문점 #낭만적인 #카카오페이 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1639160560
양천구|1430800006|홀리빈 카페|4.8|4건|서울 양천구 신정이펜2로 56|영업시간&매일 10:00 ~ 20:50|070-7733-2839||#카페 ||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FEB2DAB9795D54C9AADAAA37054DE4249
양천구|127213926|카페조율소|4.7|10건|서울 양천구 목동로19길 7 1층|영업시간&월~금 10:00 ~ 20:30&토 10:00 ~ 16:30&휴무일&일요일||www.instagram.com/joyulso|#카페 #로스팅전문 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE8B1331F891B449A91B55F6B8C4DEDC1
양천구|222867069|힐하우스|5.0|5건|서울 양천구 목동중앙북로8길 88||||#카페 #카카오페이 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F7406A118766C43798E7ABEE405EC93CC
양천구|1224825370|마스터그레이드커피|2.8|4건|서울 양천구 목동로25길 2|영업시간&매일 08:00 ~ 01:00|||#커피전문점 #이색카페 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F9648518BE9A7479FB7F2C517229A054B
양천구|1954920486|메가커피 목동시장점|3.7|3건|서울 양천구 목동중앙남로11길 8|||www.megacoffee.me|#커피전문점 #카카오페이 #제로페이||
양천구|20003921|공차 오목교역점|5.0|8건|서울 양천구 오목로 329 1,2층|영업시간&매일 10:00 ~ 23:30|02-2645-9600|www.gong-cha.co.kr|#카페 #카카오페이 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FFC93F2B6CA5B4C3CBDDD51A33386E7D9
양천구|1613143708|목동마카롱|5.0|7건|서울 양천구 목동중앙남로3길 43 1층|영업시간&월,화,목,금 10:00 ~ 18:00&휴무일&공휴일&수,토,일요일|02-2647-1116|www.instagram.com/mokdongmacaron|#디저트카페 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FAE750B2E63664DA9A441118810F50CBB
양천구|16907941|큐브 목동본점|4.8|4건|서울 양천구 목동로25길 16||02-2694-0123||#보드카페 #보드게임카페||
양천구|1238783932|서울창업카페 양천신정점|5.0|3건|서울 양천구 신정로7길 75||||#카페 #보드게임카페||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0D0F2319B26847708396E3EC63C251FF
양천구|2019491542|비엔나커피하우스 목동역점|5.0|3건|서울 양천구 신정중앙로 93 1층 101호|영업시간&월,화,수,목,일 10:00 ~ 23:00&금,토 10:00 ~ 24:00|02-2065-1683||#커피전문점 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F779E5E80F3A34D448B3F9D53BD28749A
양천구|107943583|파스쿠찌 목동하이페리온2점|4.0|6건|서울 양천구 오목로 300 205동 106호|영업시간&매일 08:00 ~ 23:00|02-2640-1666|www.caffe-pascucci.co.kr|#커피전문점 #카카오페이 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F702EA6C1BF9F4EE185E6F14EAC2EFB83
양천구|273705133|디닷커피|4.8|9건|서울 양천구 목동중앙북로8길 14-14 1층|영업시간&월~목 10:00 ~ 22:00&금 10:00 ~ 23:00&토 12:00 ~ 23:00&일 12:00 ~ 22:00||smartstore.naver.com/layer_d|#카페 #로스팅전문||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F949E557AC39A4F51968F262166FA1157
양천구|1044736098|이디야커피 신월5동점|5.0|1건|서울 양천구 화곡로 50 2층|영업시간&월~금 08:30 ~ 23:30&토,일 09:30 ~ 23:30&공휴일&09:30 ~ 23:30|02-2605-8249|www.ediya.com|#커피전문점 #회식장소 #카카오페이 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF49D88497B9945D691284B8229EEBF6E
양천구|694906793|로컬커피스탠드|5.0|4건|서울 양천구 신목로 45-1 1층|영업시간&매일 09:00 ~ 22:00|02-2647-6001||#카페 #로스팅전문 #루프탑있는 #분위기좋은 #식물카페 #야외정원 #친목모임 #회식장소||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F4E0AB99565944A5C9216B28995B407F3
양천구|1791114414|메가커피 신정역점|2.0|4건|서울 양천구 오목로 146|||www.megacoffee.me|#커피전문점 #카카오페이 #제로페이||
양천구|500035965|메가커피 신정네거리역점|2.7|3건|서울 양천구 중앙로 265|||www.megacoffee.me|#커피전문점 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9083EFCA6B8444D9966CDB90F3687A6F
양천구|820784816|바그다드카페 목동점|5.0|4건|서울 양천구 목동동로 53 동문굿모닝탑 1층 상가 130호|영업시간&매일 10:00 ~ 22:00|02-2643-0102||#커피전문점 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FC092723EF3F44F09B832835E9E13E508
양천구|27095186|빽다방 목동역점|3.0|5건|서울 양천구 오목로 231|영업시간&매일 08:00 ~ 23:00&휴무일&추석당일&설당일|02-2606-1883|www.paikdabang.com|#커피전문점 #카카오페이 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9E2482AB91C44C2FAD599B8F8146E699
양천구|324816528|오늘은 지은다방|4.4|9건|서울 양천구 목동로9길 12|||instagram.com/jieundabang|#커피전문점 #디저트카페 #수제디저트 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_288688615
양천구|656418825|이디야커피 신정역점|3.5|4건|서울 양천구 오목로 155|영업시간&매일 08:00 ~ 23:55&(주말 및 공휴일은 변경될 수 있음)&공휴일&08:00 ~ 23:55&(주말 및 공휴일은 변경될 수 있음)|02-2602-1928|www.ediya.com|#커피전문점 #카카오페이 #제로페이||
양천구|2021715900|그곳|3.0|2건|서울 양천구 등촌로 46-1 1,2층||02-2644-9273||#디저트카페 #제로페이||
양천구|1490585780|빽다방 신정네거리역점|4.3|3건|서울 양천구 중앙로 276 1층|영업시간&매일 08:00 ~ 23:00&휴무일&연중무휴|02-2643-0101|paikdabang.com|#커피전문점 #카카오페이 #제로페이||
양천구|1626800217|카페73|5.0|3건|서울 양천구 신월로 224-3|영업시간&화~일 11:00 ~ 24:00&휴무일&월요일|070-4141-0618|www.instagram.com/cafe.73|#카페 #분위기좋은||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F7AEC03B51D6E40CFB6C0E76D39037368
양천구|524830559|메가커피 오목교역점|4.0|3건|서울 양천구 오목로 315||||#커피전문점 ||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC7128DFB45034D63A64548DE293BB367
양천구|1405852147|할리스 목동예술인회관점|2.4|5건|서울 양천구 목동서로 225 1층|영업시간&매일 08:00 ~ 22:00|02-2655-1300|www.hollys.co.kr|#커피전문점 ||
양천구|877328296|제3화원|5.0|7건|서울 양천구 남부순환로 402|영업시간&화~일 11:00 ~ 21:00&휴무일&월요일||www.instagram.com/3emefleur|#디저트카페 #감성카페 #빈티지분위기||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBBEBC2280FEC46A49B9C6BCE9025E8A4
양천구|12818553|파스쿠찌 목동파리공원점|2.5|2건|서울 양천구 목동서로 57 현대 파리지앙 1,2층|영업시간&매일 07:00 ~ 02:00|02-2645-8497|www.caffe-pascucci.co.kr|#커피전문점 #카카오페이 #제로페이||
양천구|19401928|커피인동 등촌역점|2.5|4건|서울 양천구 목동중앙북로7가길 61 1층 101호|영업시간&월~금 08:00 ~ 23:00&토,일 09:00 ~ 23:00|02-2061-0399||#카페 #제로페이||
양천구|27387209|아마스빈 목동오목교역점|2.8|5건|서울 양천구 오목로 300 현대하이페리온2차 205동 1층||02-2643-5523|www.amasvin.com|#카페 #카카오페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F7DB2C63BE4E9446A8AB7A16CA19EDD16
양천구|25082130|디아이와이카페|5.0|3건|서울 양천구 목동중앙북로20길 21|영업시간&수~일 11:00 ~ 18:00&휴무일&월,화요일|02-2061-3203||#커피전문점 #데이트코스 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE653AAA1550941B5809D4FF2C2D2D8C9
양천구|1166683099|비아찌오|0.0|0건|서울 양천구 신월로 332|영업시간&월~금 10:00 ~ 22:00&토,일 10:00 ~ 20:00&월~금 라스트오더1 ~ 21:30&토,일 라스트오더2 ~ 19:30|||#카페 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F67B7CFD054AD4E53922BEEC495D25246
양천구|1612677112|새벽감성1집|5.0|1건|서울 양천구 월정로50길 16-8 101호|영업시간&간헐적 휴무, 행사 시 영업시간 단축&월,목,금 12:00 ~ 21:00&토,일 13:00 ~ 19:00&화 12:00 ~ 15:00&휴무일&수요일|070-4300-1209|blog.naver.com/dawnsense|#카페 #독립서점 #북카페 #분위기좋은 #제로페이||
양천구|1540966269|드럭스|4.0|1건|서울 양천구 중앙로36길 12-1 1층|영업시간&화~일 11:00 ~ 20:00&휴무일&월요일||www.instagram.com/de_luxe_cafe|#카페 #감성카페||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F73D3C73AED974C72B586C3840F6AE5F7
양천구|1032302568|빽다방 등촌역점|2.7|7건|서울 양천구 공항대로 564 1층 2호|영업시간&월~토 07:30 ~ 21:30&일 08:00 ~ 21:30&휴무일&연중무휴|02-6401-0000|www.paikdabang.com|#커피전문점 #카카오페이 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F92135F90F9964A36AA65019268048E90
양천구|607348828|슬로우브릭|0.0|0건|서울 양천구 오목로 38|영업시간&매일 10:00 ~ 23:00|||#카페 #고즈넉한 #데이트코스 #모임장소 #분위기좋은 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5D72CD14BF8E4073B77B38E4C27030DA
양천구|1342660930|메가커피 양천신월점|3.5|2건|서울 양천구 지양로 77|영업시간&월~토 08:00 ~ 22:30&일 09:00 ~ 22:30&공휴일&09:00 ~ 22:30||www.megacoffee.me|#커피전문점 #카카오페이 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F77A230FBBEBF4C229E8292BADC5950B7
양천구|291961747|메가커피 신곡시장점|3.0|4건|서울 양천구 신월로 175||||#커피전문점 #제로페이||
양천구|8546078|커피빈 목동점|1.0|1건|서울 양천구 목동동로 293 현대41타워 1층 47~48호|영업시간&월~목 07:00 ~ 23:00&금 07:00 ~ 24:00&토 08:00 ~ 24:00&일 08:30 ~ 23:00&공휴일&08:30 ~ 23:00|02-2654-5981|www.coffeebeankorea.com|#커피전문점 #디저트카페 #카카오페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5A2D65A1024A412694A4467F45E50FA4
양천구|18777927|커피게이트|3.3|7건|서울 양천구 목동중앙로7길 8||02-2646-1965||#커피전문점 #제로페이||
양천구|2030904189|메종드기기 신목동역점|3.0|2건|서울 양천구 목동중앙로13길 11 1층 101호|관련 홈페이지&www.maisondegigi.co.kr/|02-2062-7708|www.instagram.com/maisondegigi_kr|#카페 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD39A9A51C50C4BB5A186A9E7BAEC055F
양천구|1618425723|메가커피 양천구청점|3.0|1건|서울 양천구 목동서로 389|영업시간&매일 09:00 ~ 22:00||www.megacoffee.me|#커피전문점 #카카오페이 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF43CE738530B491CA6DBBF112341BEC7
양천구|8104183|까페라리 목동점|3.0|4건|서울 양천구 은행정로4길 25 에스엠엘루이 102호||02-2654-4293|www.lalee.com|#커피전문점 #앤틱한 #제로페이||
양천구|863814847|마녀의만화소굴 신정네거리역점|5.0|1건|서울 양천구 중앙로 262 메디바이오플렉스 지하 1층|영업시간&월,화,수,목,일 10:00 ~ 02:00&(22시 이후 미성년자 출입금지)&금,토 00:00 ~ 24:00&(22시 이후 미성년자 출입금지)|02-2655-1929|마녀의만화소굴.com|#북카페 #만화카페 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FC25DA6BBC9604273AB85C30EC052BB4C
양천구|1561245373|슬로웨이|5.0|2건|서울 양천구 목동중앙로13나길 42 1층|영업시간&매일 10:00 ~ 20:00|070-7363-3339|www.instagram.com/cafesloway|#카페 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F5CF3C210642B48849C6C0CDEECD6CC7C
양천구|1190248064|두구두구|4.6|9건|서울 양천구 목동중앙북로14길 24 1층|영업시간&월,화,목,금,토,일 08:00 ~ 20:00&휴무일&수요일|010-8947-7760|www.instagram.com/dukudukucoffeeshop|#카페 #카카오페이 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F51BB99AC45524F47BDBB670F1098B17C
양천구|569074146|앨리스베이커리카페|0.0|0건|서울 양천구 목동서로2길 22|영업시간&월~토 08:00 ~ 22:00&일 08:00 ~ 18:00|||#디저트카페 #베이커리카페 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F28DD93458F0B40C3B2F27918269FBDCA
양천구|1898327386|테오|4.9|7건|서울 양천구 은행정로3길 9-2|영업시간&월~금 10:00 ~ 19:00&토 11:00 ~ 19:00&휴무일&일요일|02-2602-8309|www.instagram.com/theo_717|#카페 #로스팅전문 #핸드드립전문점 #제로페이||
양천구|14722339|이디야커피 오목교역점|5.0|1건|서울 양천구 신목로 102|영업시간&월~금 07:30 ~ 24:00&토,일 09:00 ~ 24:00&공휴일&09:00 ~ 24:00|02-2645-2401|www.ediya.com|#커피전문점 #카카오페이 #제로페이||
양천구|563100267|포트캔커피|5.0|2건|서울 양천구 오목로 138||||#카페 #로스팅전문 #카카오페이 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB89CD57C21E44A02AE5753D4FF1E8DD6
양천구|21551078|블루뮤지엄|0.0|0건|서울 양천구 목동중앙북로 31|||www.instagram.com/bluemuseumcafe|#카페 #갤러리카페 #데이트코스 #브런치카페 #힐링카페 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FBAB4FD3773804EC8A79F5665908CBEC1
양천구|2014191015|메가커피 신목점|3.5|2건|서울 양천구 목동중앙로 97 1층||02-2644-5206|www.megacoffee.me|#커피전문점 #제로페이||
양천구|1206139411|뉴웨이브 커피로스터스|3.7|6건|서울 양천구 오목로56길 2 영원빌딩 1층 103호|영업시간&월~토 10:00 ~ 19:00&일 12:00 ~ 19:00||www.newwavecoffee.co.kr|#커피전문점 #로스팅전문 #핸드드립전문점 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1D8418A5340241AD902B0C5E4C8B9E20
양천구|966379079|창의력공장 목동점|3.0|1건|서울 양천구 목동로 234 경원빌딩 3층||02-2655-0604|www.thinkplant.net|#키즈카페 ||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_914165322
양천구|353350661|고도커피|4.5|4건|서울 양천구 오목로56길 2|영업시간&월~금 11:00 ~ 22:00&토,일 12:00 ~ 22:00||blog.naver.com/godo1600mt|#카페 #로스팅전문 #분위기좋은 #핸드드립전문점||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC85BA408207A4BDEB3AD7CB20BB0CDFB
양천구|26274537|카페정류장|0.0|0건|서울 양천구 은행정로4길 13 1층|영업시간&월~토 10:00 ~ 21:00&휴무일&일요일|02-2645-5422||#카페 #디저트카페 #레트로풍 #이색카페 #점심식사 #친목모임 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8A1259BE3E4442B2AE91814598AB93E9
양천구|1052276092|카페640|3.7|3건|서울 양천구 남부순환로 640|영업시간&월~금 08:00 ~ 21:00&토,일 09:00 ~ 20:00|070-4837-1883||#카페 ||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCB38A79F9F944D13BE6C4A0DB4989E77
양천구|18437963|이디야커피 양천구청점|1.0|3건|서울 양천구 목동동로 63 대영프라자 103,104호|영업시간&월~금 08:30 ~ 21:40&토,일 08:30 ~ 22:40|02-2642-5409|www.ediya.com|#커피전문점 #카카오페이 #제로페이||
양천구|18294056|이디야커피 목3동점|2.7|3건|서울 양천구 목동중앙북로 38|영업시간&월~금 07:30 ~ 23:00&토,일 09:00 ~ 23:00|02-2644-3292|www.ediya.com|#커피전문점 #카카오페이 #제로페이||
양천구|17273806|커피인동 파라곤점|3.6|5건|서울 양천구 목동서로 155|영업시간&매일 08:30 ~ 23:00|02-2649-7986||#커피전문점 #로스팅전문 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F85D11B0A9F32417997C4F74D85F0D3D8
양천구|103454485|카페11단지|4.8|9건|서울 양천구 목동동로 10 목동신시가지11단지아파트 A상가 117호|영업시간&매일 10:00 ~ 19:00|||#카페 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F2768FFE5568949D3A589C5A908364E2E
양천구|1645005731|달콤한상상|5.0|4건|서울 양천구 신월로38길 12||02-2062-8569|www.instagram.com/dalkom.sangsang|#보드카페 #보드게임카페 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F876D47B83918421F8DE6AFACDD7C4E76
양천구|2018022677|메가커피 신월사거리점|0.0|0건|서울 양천구 남부순환로40길 3 1층||02-2605-8215|www.megacoffee.me|#커피전문점 #카카오페이 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FA603A3F68D2E4C60824830D7F296F2BE
양천구|23737943|이디야커피 신월신곡시장점|3.0|2건|서울 양천구 신월로 172|영업시간&매일 08:00 ~ 23:00&(주말 및 공휴일에는 변경될 수 있습니다.)&공휴일&08:00 ~ 23:00&(주말 및 공휴일에는 변경될 수 있습니다.)|02-2699-7497|www.ediya.com|#커피전문점 #카카오페이 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2BB29A4EA11E4BE597785837F18CE84C
양천구|500903289|달콤커피 목동방송회관점|0.0|0건|서울 양천구 목동동로 233 한국방송회관 1층|영업시간&월~토 08:00 ~ 19:00&휴무일&일요일|02-2062-8886|www.dalkomm.com|#커피전문점 #카카오페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3EEC51F0F67142F686FEEACB05293E2E
양천구|136552838|커피쥬 신월점|0.0|0건|서울 양천구 오목로 58 해풍빌딩 1층|||www.instagram.com/coffee_jou|#커피전문점 ||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_348676895
양천구|1511382021|더벤티 목동역점|3.0|2건|서울 양천구 목동로 210 타운빌딩 1층|영업시간&월~금 08:00 ~ 22:00&토,일 09:00 ~ 22:00&휴무일&연중무휴|02-2653-0215|www.theventi.co.kr|#커피전문점 #카카오페이 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FC0C4471826A24E06AC379C2261522EED
양천구|316085205|프롬하츠커피 목동사거리점|5.0|1건|서울 양천구 등촌로 6|영업시간&매일 09:00 ~ 23:00|02-2646-7265||#커피전문점 ||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2CEC08611BC944088015217D539E4E05
양천구|1111976054|목동커피|4.3|14건|서울 양천구 신정중앙로23길 6 1층|영업시간&월~금 08:00 ~ 23:00&토,일 12:00 ~ 23:00|02-2696-2979||#커피전문점 #감성카페 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3E048C4264494EFB8501FC8C39F40299
양천구|398256472|도채가비|5.0|8건|서울 양천구 목동중앙북로7가길 55 1층|영업시간&월,화,수,목,일 10:00 ~ 22:00&금,토 10:00 ~ 23:00|02-332-7804||#카페 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F00D0C93E16C44D53A740681455FE3D93
양천구|22137845|봄이와|4.7|3건|서울 양천구 목동동로 437 향도드림네스트 109호|관련 전화번호&02-2653-9252|02-2648-3608||#커피전문점 #핸드드립전문점 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2533444B5290256E38
양천구|1153302507|빽다방 목동41타워점|3.9|7건|서울 양천구 목동동로 293 현대41타워 1층 제1-10호|영업시간&월~금 08:00 ~ 22:00&토,일 09:00 ~ 22:00&공휴일&09:00 ~ 22:00&휴무일&연중무휴|02-2644-7140|www.paikdabang.com|#커피전문점 #카카오페이||
양천구|2075098404|챔피언|0.0|0건|서울 양천구 목동서로 170 홈플러스 목동점 지하1층||1666-1279||#키즈카페 ||
양천구|27366487|이디야커피 목동중앙점|4.0|1건|서울 양천구 목동서로 287 동문비젼오피스텔 지상1층|영업시간&매일 08:00 ~ 22:00 (주말 및 공휴일에는 변경될 수 있습니다.)|02-2062-0207|www.ediya.com|#커피전문점 #카카오페이 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3ECB0F1B4BB440289124C8D7FE2FA2D1
양천구|2141705473|이디야커피 신월사거리점|5.0|2건|서울 양천구 남부순환로 353|영업시간&월~금 07:30 ~ 22:30&토,일 08:00 ~ 22:30&공휴일&08:00 ~ 22:30|02-2691-7001|www.ediya.com|#커피전문점 #카카오페이 #제로페이||
양천구|27504583|매머드커피 목동점|0.0|0건|서울 양천구 목동서로 221 굿모닝탑오피스텔 110호|영업시간&월~금 07:00 ~ 20:00&토 08:00 ~ 18:00|02-2653-2929|www.mmthcoffee.com|#커피전문점 #제로페이||
양천구|286365043|카페X르지우|5.0|2건|서울 양천구 목동로9길 2||02-3661-1259||#카페 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FCA8062B215CB411AB62CDF480FC790FF
양천구|1532445465|이디야커피 목동남부점|4.0|1건|서울 양천구 목동남로 46|영업시간&월~금 08:00 ~ 22:50&토,일 09:00 ~ 22:50&공휴일&09:00 ~ 22:50|02-2652-7779|www.ediya.com|#커피전문점 #카카오페이 #제로페이||
양천구|18657694|이디야커피 CBS본사점|3.5|4건|서울 양천구 목동서로 159-1|영업시간&월~금 07:30 ~ 23:30&토,일 08:00 ~ 22:30||www.ediya.com|#커피전문점 #제로페이||
양천구|522113999|이디야커피 목4동점|2.6|5건|서울 양천구 목동중앙본로7길 46|영업시간&매일 08:00 ~ 23:30 (주말 및 공휴일은 변경될 수 있음)|02-2643-0511|www.ediya.com|#커피전문점 #카카오페이 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F803A5EE332F140FA93E582A498CDC1CA
