,구,URL_ID,카페명,평점,리뷰개수,주소,행정동,영업시간,전화번호,홈페이지주소,태그,메뉴,대표사진주소,Unnamed: 12
183,강북구,211284757,연꽃다방,0.0,0건,서울 강북구 도봉로81길 22 지하,강북구 인수동,,,,#다방 ,,,
184,강북구,222675042,카페 포레,3.3,3건,서울 강북구 오패산로30길 73 1층,강북구 송중동,영업시간&월~토 10:00 ~ 22:00&휴무일&일요일,,,#카페 ,"메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 카페라떼 가격: 4,000&메뉴 이름: 베리소다 가격: 5,500&메뉴 이름: 땡모반 가격: 5,500&메뉴 이름: 레몬생강차 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F132F3E6D714742AA89E620FF56D470A5,
185,강북구,1510118134,플레인,5.0,4건,서울 강북구 인수봉로 152-1 1층,강북구 수유1동,영업시간&월~토 12:00 ~ 22:00&공휴일&12:00 ~ 22:00&휴무일&일요일,02-6406-0042,www.instagram.com/cafe_plain_,#카페 #제로페이,"메뉴 이름: 아메리카노 가격: 3,000&메뉴 이름: 카페라떼 가격: 3,500&메뉴 이름: 연유라떼 가격: 4,000&메뉴 이름: 자몽에이드 가격: 4,500&메뉴 이름: 밀크쉐이크 가격: 4,500&메뉴 이름: 복숭아아이스티 가격: 3,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F22A160B15B3E446FA720FE9197C29EAB,
186,강북구,1790918092,아마스빈 미아사거리역점,5.0,1건,서울 강북구 도봉로8길 11,강북구 송중동,,02-988-0712,www.amasvin.com,#카페 #카카오페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8C3313E9237C4B15B59E5811AE84DAAF,
187,강북구,2046207574,아발론 보드게임카페,5.0,3건,서울 강북구 노해로8길 22 경남아너스빌 2층 210호,강북구 수유3동,영업시간&월~목 14:00 ~ 24:00&금 14:00 ~ 01:00&토 12:00 ~ 01:00&일 12:00 ~ 24:00&공휴일&12:00 ~ 24:00,070-8872-8716,blog.naver.com/avaloncafe,#보드카페 #데이트코스 #보드게임카페 #제로페이,"메뉴 이름: 아메리카노 가격: 2,500&메뉴 이름: 자몽 에이드 가격: 3,000&메뉴 이름: 청포도 에이드 가격: 3,000&메뉴 이름: 오렌지 에이드 가격: 3,000&메뉴 이름: 깔라만시 에이드 가격: 3,000&메뉴 이름: 유자 에이드 가격: 3,000&메뉴 이름: 카페라떼 가격: 3,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1501315478,
188,강북구,561273851,티아드,5.0,5건,서울 강북구 삼양로27길 19 삼성래미안트리베라아파트 상가 204동 지하2층 104호,강북구 삼각산동,영업시간&화~일 10:00 ~ 22:00&휴무일&월요일,,www.instagram.com/tiad_seoul,#카페 #제로페이,"메뉴 이름: 아메리카노 가격: 3,000&메뉴 이름: 카페라떼 가격: 3,500&메뉴 이름: 자몽에이드 가격: 5,000&메뉴 이름: 페퍼민트 가격: 5,000&메뉴 이름: 딸기라떼 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F410CC2C8494C475E9FCFC949B5FACB22,
189,강북구,24580890,카페블라썸,2.8,4건,서울 강북구 도봉로101길 53,강북구 수유3동,영업시간&매일 12:00 ~ 23:00,,,#카페 ,"메뉴 이름: 아메리카노(HOT) 가격: 2,800&메뉴 이름: 카페라떼(HOT) 가격: 3,200&메뉴 이름: 그린티라떼(HOT) 가격: 3,900&메뉴 이름: 블루베리요고치노 가격: 4,900&메뉴 이름: 아포가토 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F526962F538844A93ABA96B1F0231F9C7,
190,강북구,512985487,이디야커피 가오리역점,5.0,1건,서울 강북구 삼각산로 108 1층,강북구 인수동,영업시간&매일 08:30 ~ 22:00,02-991-1605,www.ediya.com,#커피전문점 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FDD6C82E4131A44918BC07FE5CA325BE5,
191,강북구,308028299,예히당,5.0,2건,서울 강북구 오패산로37길 22 1층,강북구 송중동,영업시간&매일 10:00 ~ 21:30,010-4927-9788,,#카페 #디저트카페 #분위기좋은 #수제디저트 #원데이클래스 #제로페이,"메뉴 이름: 아메리카노 가격: 2,000&메뉴 이름: 카페라떼 가격: 2,500&메뉴 이름: 생딸기 라떼 가격: 3,500&메뉴 이름: 밀크티 가격: 3,500&메뉴 이름: 수제청 레몬에이드 가격: 3,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE746688BC94E4B46ACB5DFFCFF16A8DF,
192,강북구,772238966,메가커피 가오리역점,5.0,1건,서울 강북구 삼양로 423 1층,강북구 인수동,영업시간&매일 08:00 ~ 21:30,02-905-0000,www.megacoffee.me,#커피전문점 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F5A8B690311B9437B9646957D2F8CE1FC,
193,강북구,1375965927,코스모,0.0,0건,서울 강북구 오현로6길 19,강북구 송중동,영업시간&매일 10:00 ~ 22:00,,www.instagram.com/cosmo.seoul,#카페 #감성카페 #데이트코스,,,
194,강북구,24878683,에스페레커피,4.0,5건,서울 강북구 삼양로74길 77 1층,강북구 수유1동,영업시간&월~토 11:00 ~ 22:00&일 12:30 ~ 22:00,070-7717-6313,www.esperecoffee.com,#카페 #로스팅전문 #핸드드립전문점 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2470493E53D4A19D17,
195,강북구,27583626,이디야커피 미아송천점,1.0,1건,서울 강북구 삼양로 118,강북구 송천동,영업시간&매일 08:00 ~ 22:30,02-980-0817,www.ediya.com,#커피전문점 #카카오페이 #제로페이,,,
196,강북구,1211957155,카페이월,5.0,2건,서울 강북구 삼양로124길 14-1 1층,강북구 수유2동,영업시간&월~금 10:00 ~ 20:00&토 10:00 ~ 18:00&휴무일&일요일,02-903-1005,www.instagram.com/cafe_february_,#카페 #제로페이,"메뉴 이름: 브라운 슈페너 가격: 5,800&메뉴 이름: 아몬드 크림 모카 가격: 5,800&메뉴 이름: 에스프레소 가격: 3,000&메뉴 이름: 다쿠아즈 가격: 3,000&메뉴 이름: 아메리카노+미니다쿠아즈 가격: 4,000&메뉴 이름: 초코라떼 가격: 4,600&메뉴 이름: 자몽에이드 가격: 5,200&메뉴 이름: 허니 자몽 블랙티 가격: 5,500&메뉴 이름: 플레인 요거트 스무디 가격: 4,700",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F8CDE0A02076A4621ACAD1D20D608FA7F,
197,강북구,1564790688,꿈의숲아트센터 카페드림,0.0,0건,서울 강북구 월계로 173 1층,강북구 번3동,영업시간&매일 10:00 ~ 20:00&매일 라스트오더 ~ 19:50&방학중&8월&매일 10:00 ~ 21:00&휴무일&둘째 월요일,02-2289-5419,www.dfac.or.kr/Facilities/cafedream.asp,#북카페 #데이트코스 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3E3DD66B9E7E46339C1A0DE89A23DF7A,
198,강북구,21389143,북서울꿈의숲 테이크아웃 카페테라스,1.0,2건,서울 강북구 월계로 173,강북구 번3동,,,,#카페 #테라스가있는 #제로페이,,,
199,강북구,1712758035,하루당,4.2,6건,서울 강북구 솔매로 122 1층,강북구 미아동,영업시간&화~일 10:00 ~ 22:00&휴무일&월요일,,instagram.com/harudang_,#디저트카페 #디저트카페 #제로페이,"메뉴 이름: 아메리카노 가격: 4,000&메뉴 이름: 카페라떼 가격: 4,500&메뉴 이름: 하루 라떼 가격: 6,000&메뉴 이름: 복숭아 아이스티 가격: 4,000&메뉴 이름: 수제 레몬 에이드 가격: 5,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FDBD0835A4CA24EA08DD0A8E8E3817637,
200,강북구,1492447110,서나커피앤타르트,5.0,1건,서울 강북구 도봉로13가길 9-2 1층,강북구 송천동,영업시간&월~금 08:00 ~ 20:00&토 10:00 ~ 20:00&공휴일&10:00 ~ 20:00&휴무일&일요일,,www.instagram.com/cafe_seona,#디저트카페 #제로페이,"메뉴 이름: 아메리카노 가격: 3,800&메뉴 이름: 카페라떼 가격: 4,500&메뉴 이름: 수제 오렌지티 가격: 4,500&메뉴 이름: 딸기레몬 에이드 가격: 5,500&메뉴 이름: 에그타르트 클래식 가격: 2,400",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F982355C60B5D4BF9BF12CE77D9819F8C,
201,강북구,10392940,백운다방,0.0,0건,서울 강북구 노해로 28,강북구 수유3동,,02-905-9326,,#다방 #제로페이,,,
202,강북구,1686174412,포트캔커피 삼양사거리점,5.0,1건,서울 강북구 삼양로27길 35-21 1층,강북구 삼각산동,"영업시간&월~금 08:50 ~ 23:30&토,일 08:40 ~ 23:30",02-980-5450,,#카페 #강북반려견카페 #강북카페 #미아사거리카페 #삼양사거리카페 #애견동반카페 #카카오페이 #제로페이,"메뉴 이름: 스페셜티 아메리카노(테이크아웃가) 가격: 2,200&메뉴 이름: 유기농 아메리카노 가격: 3,500&메뉴 이름: 예가체프 아메리카노 가격: 3,500&메뉴 이름: 디카페인 아메리카노 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F7F45067537B7438CB57B084B51F5638E,
203,강북구,1517455264,이디야커피 강북경찰서점,2.3,3건,서울 강북구 오패산로 403,강북구 번1동,,02-900-1760,ediya.com,#커피전문점 #카카오페이,,,
204,강북구,38397909,이디야커피 꿈의숲해링턴점,5.0,1건,서울 강북구 오현로 45 108동 상가 2-7호,강북구 송중동,영업시간&매일 09:00 ~ 22:00,02-988-7488,,#커피전문점 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F990A30C62CFD49E89E7A677330BCF0E3,
205,강북구,1559420005,소소카페,3.0,2건,서울 강북구 한천로143길 25,강북구 수유3동,영업시간&매일 11:00 ~ 21:00,02-6396-0625,,#카페 #로스팅전문 #분위기좋은 #제로페이,"메뉴 이름: 에스프레소 가격: 3,000&메뉴 이름: 아메리카노 가격: 3,000&메뉴 이름: 카페라떼 가격: 4,000&메뉴 이름: 플레인 요거트 스무디 가격: 4,500&메뉴 이름: 청귤 에이드 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F79DBD6861A0E4E0CAB35731BF2E9E559,
206,강북구,415608145,카페앤제이,5.0,1건,서울 강북구 한천로109길 3,강북구 번3동,영업시간&매일 10:00 ~ 21:00&공휴일&10:00 ~ 21:00,02-987-1253,www.instagram.com/cafe_n_j_,#카페 #제로페이,"메뉴 이름: 마카롱 가격: 2,000&메뉴 이름: 수제파이 가격: 4,000&메뉴 이름: 더치 아메리카노 가격: 4,000&메뉴 이름: 스콘 가격: 2,500&메뉴 이름: 아메리카노 ICE 가격: 3,000&메뉴 이름: 카페라떼 가격: 3,500&메뉴 이름: 수제 냉침 밀크티 가격: 5,000&메뉴 이름: 딸기라떼(수제청) 가격: 4,000&메뉴 이름: 레몬에이드(수제청) 가격: 4,500&메뉴 이름: 자몽에이드(수제청) 가격: 4,500&메뉴 이름: 헤이즐넛 라떼 가격: 4,000&메뉴 이름: 비엔나 커피 가격: 4,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FBEF9155D95A341999D3C0F128C947E65,
207,강북구,1063524227,카페뜻밖,5.0,3건,서울 강북구 인수봉로 166 지하 1층,강북구 인수동,"영업시간&월,토,일 09:00 ~ 19:00&수~금 09:00 ~ 21:00&휴무일&화요일",,www.instagram.com/tteutppak,#카페 #제로페이,"메뉴 이름: 아메리카노 가격: 3,000&메뉴 이름: 카페 라떼 가격: 4,000&메뉴 이름: 연유 라떼 가격: 4,500&메뉴 이름: 수제쿠키 가격: 2,500&메뉴 이름: 수박몽땅주스 가격: 6,000&메뉴 이름: 플레인크로플 가격: 3,300",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FADB0780A1CED47BEA4718888E61100F5,
208,강북구,1758601713,쉘위커피,5.0,6건,서울 강북구 노해로 90,강북구 수유3동,영업시간&화~토 10:00 ~ 21:00&일 13:00 ~ 21:00&화~일 라스트오더 ~ 21:00&휴무일&월요일,,www.instagram.com/shall_we_coffee,#카페 #로스팅전문 #제로페이,"메뉴 이름: 아메리카노(HOT) 가격: 2,500&메뉴 이름: 카푸치노(HOT) 가격: 3,000&메뉴 이름: 카페라떼(HOT) 가격: 3,000&메뉴 이름: 카페모카(HOT) 가격: 4,000&메뉴 이름: 밀크티라떼(HOT) 가격: 4,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF7878EDE988E4D37908496644FA56842,
209,강북구,2061861138,무드앤밀,0.0,0건,서울 강북구 한천로 1099 1층,강북구 수유2동,영업시간&화~일 10:30 ~ 19:00&휴무일&월요일,02-908-2389,www.instagram.com/moodnmeal,#카페 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F37B3228CC54945458061FB4007DAB023,
210,강북구,346116643,컴폴커피,5.0,3건,서울 강북구 덕릉로 130 1층,강북구 번2동,영업시간&매일 11:00 ~ 21:00,,www.instagram.com/come_for_coffee,#카페 #빈티지분위기 #카카오페이 #제로페이,"메뉴 이름: 컴폴 크림 라테 (Only Ice) 가격: 5,500&메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 카페라테 가격: 4,000&메뉴 이름: 카푸치노 가격: 4,000&메뉴 이름: 카페모카 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4E813404FC9C46F8B718DB5BFB1398A6,
211,강북구,917143162,팀메리 수유점,5.0,1건,서울 강북구 도봉로87길 32-6,강북구 수유3동,,,,#카페 #제로페이,"메뉴 이름: 팀메리(MEDIUM) 가격: 5,100&메뉴 이름: 레이첼럽(MEDIUM) 가격: 5,300&메뉴 이름: 치즈 인더 시티(MEDIUM) 가격: 5,300&메뉴 이름: 미드나잇파리(MEDIUM) 가격: 5,000&메뉴 이름: 써니데이즈(MEDIUM) 가격: 5,200",,
212,강북구,717018396,뒤쥬르,0.0,0건,서울 강북구 방학로 384,강북구 우이동,,070-4400-0121,,#카페 #루프탑있는,,,
213,강북구,18636604,놀아줄개,0.0,0건,서울 강북구 솔샘로 203,강북구 삼양동,,,,#애견카페 ,,,
214,강북구,1083209180,이디야커피 한신대역점,2.3,7건,서울 강북구 덕릉로 31,강북구 인수동,영업시간&매일 08:30 ~ 23:30 (주말 및 공휴일에는 변경될 수 있습니다.),02-993-7193,www.ediya.com,#커피전문점 #제로페이,,,
215,강북구,951185712,라오나카페 수유점,0.0,0건,서울 강북구 덕릉로 26 1층,강북구 수유1동,,,,#카페 #카카오페이 #제로페이,,,
216,강북구,12186142,약속다방,5.0,1건,서울 강북구 수유로 80,강북구 인수동,,,,#다방 ,,,
217,강북구,356874453,커피베이 미아송중점,0.0,0건,서울 강북구 월계로7길 63 1층,강북구 송중동,영업시간&매일 07:00 ~ 23:00,02-980-7709,www.coffee-bay.co.kr,#커피전문점 #카카오페이 #제로페이,,,
218,강북구,1088938048,와이낫,5.0,1건,서울 강북구 수유로 59-1 1층,강북구 수유3동,,010-6789-5911,,#카페 #카카오페이 #제로페이,"메뉴 이름: 아메리카노 가격: 3,500",,
219,강북구,930390948,세라믹카페 루나플로르,5.0,1건,서울 강북구 삼양로149길 6-12,강북구 우이동,,,,#테마카페 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FF62E3EA6609A45C0B3D909078B731247,
220,강북구,2130456994,펠어커피초코,5.0,1건,서울 강북구 노해로11길 9 101호,강북구 수유3동,,,,#카페 #카카오페이 #제로페이,,,
221,강북구,640613431,커피홀베이커리 미아롯데캐슬점,5.0,3건,서울 강북구 오현로 56 롯데캐슬단지상가 101동,강북구 송중동,영업시간&월~토 10:00 ~ 22:00&일 08:00 ~ 22:00,02-988-1926,coffeehole.co.kr,#커피전문점 #디저트카페 #카카오페이 #제로페이,"메뉴 이름: 핫브루 가격: 4,200&메뉴 이름: 비엔나 핫브루 가격: 5,300&",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F240ACFC4E5F64818BB4DA060F69780C1,
222,강북구,12729561,카페로담,4.8,4건,서울 강북구 도봉로89길 9,강북구 수유3동,"영업시간&월~금 08:00 ~ 23:00&토,일 09:00 ~ 23:00&휴무일&일요일",02-999-1530,,#커피전문점 #제로페이,"메뉴 이름: 아메리카노 가격: 2,800&메뉴 이름: 단호박라떼 가격: 4,000&메뉴 이름: 레몬차 가격: 4,000&메뉴 이름: 수제 치즈케잌 가격: 3,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F1449AF3D4F4DDBE72F,
223,강북구,862355053,열매정,5.0,5건,서울 강북구 한천로155길 14 1층,강북구 수유2동,영업시간&화~일 11:00 ~ 20:00&휴무일&월요일,070-4226-6165,instagram.com/10maejeong,#디저트카페 #카카오페이 #제로페이,"메뉴 이름: 밀크티 가격: 4,200&메뉴 이름: 마카롱 10구 세트 가격: 변동가격",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FF4FC148673144283A6E310E8158F0FB1,
224,강북구,19576112,아트 아프리카,5.0,2건,서울 강북구 삼양로173길 108,강북구 우이동,,070-7796-0769,,#카페 ,"메뉴 이름: 에소프레소(HOT) 가격: 3,500&메뉴 이름: 아메리카노(HOT) 가격: 4,000&메뉴 이름: 카페라떼(HOT) 가격: 5,500&메뉴 이름: 유자차 가격: 6,000&메뉴 이름: 딸기스무디 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4F70FF609DA34F6DA8C576956BDA7D4A,
225,강북구,25506364,이디야커피 신수유역점,3.0,4건,서울 강북구 삼양로 425,강북구 인수동,"영업시간&월~목 08:00 ~ 01:00&금,토 08:00 ~ 02:00",,www.ediya.com,#커피전문점 ,,,
226,강북구,21027168,이디야커피 삼양시장점,3.7,3건,서울 강북구 삼양로 234,강북구 송천동,"영업시간&월~금 08:00 ~ 23:00&토,일 09:00 ~ 23:00&공휴일&09:00 ~ 24:00",02-945-1238,www.ediya.com,#커피전문점 #카카오페이 #제로페이,,,
227,강북구,222847294,빽다방 삼양동사거리점,0.0,0건,서울 강북구 삼양로 169 1층,강북구 삼각산동,"영업시간&월~금 08:00 ~ 22:00&토,일 09:00 ~ 22:00&공휴일&09:00 ~ 22:00",02-980-3382,,#커피전문점 ,"메뉴 이름: 앗!메리카노 가격: 1,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F3A5537AD4F6F4C8EBE3D082E21C20762,
228,강북구,1026929074,탐사란,5.0,4건,서울 강북구 도봉로 229 1층 철물점과 옷가게 사이,강북구 미아동,영업시간&월~금 09:00 ~ 19:00&토 10:00 ~ 18:00&공휴일&10:00 ~ 18:00&휴무일&일요일,02-987-9869,www.instagram.com/cof_tamsaran,#카페 #르뱅쿠키 #에스프레소 #미아역 #미아역카페 #감성카페 #분위기좋은 #야외테라스 #카카오페이 #제로페이,"메뉴 이름: 에스프레소 로마노 가격: 3,000&메뉴 이름: 에스프레소 모카 가격: 3,000&메뉴 이름: 아인슈페너 가격: 4,500&메뉴 이름: 바닐라 빈 라떼 가격: 4,500&메뉴 이름: 딥 - 초코 가격: 4,000&메뉴 이름: 선셋 에이드 가격: 4,500&메뉴 이름: 누오보 아포가토 가격: 3,000&메뉴 이름: 굿 베리 라떼 가격: 4,500&메뉴 이름: 베리 레몬 아이스티 가격: 3,500&메뉴 이름: 말차 라떼 가격: 4,000&메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 카페 라떼 가격: 4,000&메뉴 이름: 토피 루이보스 가격: 3,500&메뉴 이름: 히비스커스 베리 가격: 3,500&메뉴 이름: 플레인 휘낭시에 가격: 2,000&메뉴 이름: 흑임자 휘낭시에 가격: 2,200&메뉴 이름: 르뱅 쿠키 가격: 3,000&메뉴 이름: 초코 휘낭시에 가격: 2,200&메뉴 이름: 말차 르뱅 쿠키 가격: 3,000&메뉴 이름: 쥬케라토 가격: 2,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F60B98488A1E843AB9A838FE0BB0ED755,
229,강북구,353974035,카페일렉트,5.0,2건,서울 강북구 한천로139나길 14-17 2층,강북구 수유3동,"영업시간&월~금 11:00 ~ 22:00&토,일 12:00 ~ 22:00",,www.instagram.com/cafe.elect,#카페 #핸드드립전문점 #카카오페이 #제로페이,,,
230,강북구,1215196126,밀당,3.5,12건,"서울 강북구 4.19로8길 13 1,2층",강북구 우이동,영업시간&매일 10:00 ~ 22:00,,blog.naver.com/mildang777,#카페 #루프탑있는 #베이커리카페 #제로페이,"메뉴 이름: 아메리카노 가격: 4,500&메뉴 이름: 바닐라 라떼 가격: 6,000&메뉴 이름: 수제 핑크 레몬 에이드 가격: 6,500&메뉴 이름: 수제 블루 레몬 에이드 가격: 6,500&메뉴 이름: 수제 진저 레몬 에이드 가격: 6,500&메뉴 이름: 수제 블루베리 에이드 가격: 6,500&메뉴 이름: 과일 스무디 가격: 6,500&메뉴 이름: 과일 요거트 스무디 가격: 6,800",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F82596623CA3646659ECF8F9250BB3DA6,
231,강북구,150943486,헤브앤커피,4.7,3건,서울 강북구 도봉로97길 39 1층,강북구 수유3동,영업시간&월~토 11:30 ~ 22:00&휴무일&일요일&이용시 주의 사항&인스타그램 계정에 휴무 공지,0507-1354-4232,,#카페 #제로페이,"메뉴 이름: 헤브앤커피 가격: 5,500&메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 헤브앤수제요거트 가격: 6,000&메뉴 이름: 딸기초코라떼 가격: 5,500&메뉴 이름: 카야토스트 가격: 4,000&메뉴 이름: 케이크 가격: 6,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F56447D1A95A84371A4263FF38939AD7E,
232,강북구,1216621485,카페코지 수유점,4.8,4건,서울 강북구 노해로8길 29 현대크리스탈 1층 109호,강북구 수유3동,영업시간&매일 11:00 ~ 22:00&매일 라스트오더 ~ 21:30,,www.instagram.com/caphecozy_suyu,#카페 #감성카페 #북카페 #제로페이,"메뉴 이름: 아메리카노 가격: 3,000&메뉴 이름: 카페 라떼 가격: 4,000&메뉴 이름: 호치민 라떼 가격: 4,300&메뉴 이름: 망고 에이드 가격: 4,300&메뉴 이름: 코코넛 딸기 라떼 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9493F088B4BA45EBBC1ADD9D32965745,
233,강북구,18579473,블로마,0.0,0건,서울 강북구 오현로35길 62 번동주공아파트4단지 복합상가 106호,강북구 번2동,영업시간&월~금 09:00 ~ 19:00&토 10:00 ~ 18:00,010-4018-1522,,#카페 #카카오페이 #제로페이,,,
234,강북구,476050020,이디야커피 수유1동점,5.0,2건,"서울 강북구 삼양로 293 서영프라자 105,106호",강북구 수유1동,"영업시간&월~금 08:00 ~ 22:30&토,일 08:30 ~ 22:30&공휴일&08:30 ~ 22:30",02-980-7799,www.ediya.com,#커피전문점 #카카오페이,,,
235,강북구,521234960,아마스빈 덕성여대점,4.9,8건,서울 강북구 삼양로 541,강북구 우이동,,02-990-3019,www.amasvin.com,#카페 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9EA7970D36A14175BF753624DABABA9A,
236,강북구,946194855,데어유고,4.8,4건,서울 강북구 오현로6길 77 1층,강북구 송중동,"영업시간&월,화,목,금,토,일 12:00 ~ 21:00&공휴일&12:00 ~ 21:00&휴무일&수요일",0507-1328-0308,www.instagram.com/thereyougo_coffeebar,#카페 #감성카페 #핸드드립전문점,"메뉴 이름: BLACK 가격: 4,000&메뉴 이름: WHITE 가격: 4,500&메뉴 이름: FILTER 가격: 6,800",,
237,강북구,148067699,툰스토리,5.0,1건,서울 강북구 도봉로 177 서광빌딩 4층,강북구 미아동,,02-985-3103,,#만화카페 #데이트코스 #만화카페 #제로페이,,,
238,강북구,21411693,성북다방,0.0,0건,서울 강북구 도봉로29길 7,강북구 송천동,,,,#다방 ,,,
239,강북구,18649549,타임커피호프,0.0,0건,서울 강북구 도봉로 371,강북구 수유3동,,02-900-9931,,#다방 ,,,
240,강북구,20747332,정커피숍,0.0,0건,서울 강북구 오패산로 413,강북구 번1동,,02-902-3421,,#다방 ,,,
241,강북구,305110546,숲속카페,5.0,2건,서울 강북구 오현로 199-17 102호,강북구 번2동,영업시간&월~금 09:00 ~ 21:00&토 10:00 ~ 21:00&월~토 라스트오더 ~ 20:00&휴무일&일요일,,www.instagram.com/forest_cafe_bd,#카페 #제로페이,,,
242,강북구,1873515948,방방월드 번동점,0.0,0건,서울 강북구 한천로109길 13,강북구 번3동,,02-980-4111,,#키즈카페 #제로페이,,,
243,강북구,1140801133,공간,4.0,3건,서울 강북구 월계로 53,성북구 월곡1동,,02-982-8553,,#카페 #제로페이,,,
